travelCode,User_ID,Departure,Arrival,flightType,Flight_price,Flight_duration,Flight_Distance,Flight_agency,Departure_date,Hotel_Name,Arrival_place,Hotel_stay,Hotel_per_day_price,Check_in,Hotel_TotalPrice,pickupLocation,dropoffLocation,carType,rentalAgency,rentalDuration,Car_total_distance,fuelPolicy,Car_bookingStatus,total_rent_price,car_rental_status
83560,817,Natal (RN),Campo Grande (MS),premium,660.25,0.65,250.68,Rainbow,2020-02-01,Hotel BW,Campo Grande (MS),3,60.39,2020-01-02,181.17,,,,,,,,,,0
124128,1227,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,2019-03-10,Hotel AU,Recife (PE),4,312.83,2019-10-03,1251.32,North Christinebury,New Kristinmouth,Hatchback,Avis,5.0,59.0,Prepaid,Cancelled,934.0,1
99125,981,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,2022-02-17,Hotel CB,Rio de Janeiro (RJ),1,165.99,2022-02-17,165.99,New Stanleyhaven,Sylviastad,Luxury,Enterprise,2.0,305.0,Partial,Pending,7240.0,1
34270,328,Aracaju (SE),Sao Paulo (SP),firstClass,756.3,1.02,392.76,FlyingDrops,2020-10-15,Hotel AF,Sao Paulo (SP),2,139.1,2020-10-15,278.2,Meaganchester,Lambland,Hatchback,Budget,3.0,385.0,Prepaid,Cancelled,3447.0,1
110607,1096,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,2020-12-31,Hotel AF,Sao Paulo (SP),1,139.1,2020-12-31,139.1,Hernandeztown,New Nathantown,SUV,Avis,2.0,396.0,Full-to-Full,Cancelled,5343.0,1
97396,962,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,2022-09-06,Hotel Z,Aracaju (SE),4,208.04,2022-06-09,832.16,Lake Jodyborough,Port Latoyaburgh,Hatchback,Sixt,5.0,418.0,Prepaid,Confirmed,3815.0,1
57737,562,Campo Grande (MS),Brasilia (DF),premium,691.99,0.72,277.7,Rainbow,2020-10-29,Hotel BP,Brasilia (DF),3,247.62,2020-10-29,742.86,Jenniferville,East Mariachester,SUV,Hertz,5.0,231.0,Full-to-Full,Cancelled,3670.0,1
128317,1264,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,2020-10-15,Hotel BD,Natal (RN),1,242.88,2020-10-15,242.88,Mathewhaven,Lake Miranda,Sedan,Hertz,1.0,113.0,Prepaid,Pending,1536.0,1
63712,619,Campo Grande (MS),Salvador (BH),economic,621.36,1.36,522.34,CloudFy,2021-09-23,Hotel K,Salvador (BH),1,263.41,2021-09-23,263.41,West Charles,Larsenfort,SUV,Sixt,1.0,122.0,Prepaid,Cancelled,1998.0,1
108160,1073,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,2021-07-01,Hotel BP,Brasilia (DF),1,247.62,2021-01-07,247.62,Gilesview,Lake Cathy,Luxury,Hertz,4.0,444.0,Partial,Pending,10293.0,1
83657,820,Natal (RN),Florianopolis (SC),firstClass,1570.02,1.84,709.37,CloudFy,2020-07-05,Hotel A,Florianopolis (SC),4,313.02,2020-05-07,1252.08,Lake Johnview,Christinahaven,Sedan,Enterprise,2.0,256.0,Full-to-Full,Pending,3019.0,1
92242,909,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,2021-01-07,Hotel BD,Natal (RN),3,242.88,2021-07-01,728.64,,,,,,,,,,0
30534,290,Brasilia (DF),Campo Grande (MS),premium,851.15,0.72,277.7,Rainbow,2021-12-30,Hotel BW,Campo Grande (MS),2,60.39,2021-12-30,120.78,,,,,,,,,,0
93002,918,Florianopolis (SC),Salvador (BH),premium,1311.38,2.44,937.77,CloudFy,2019-12-26,Hotel K,Salvador (BH),1,263.41,2019-12-26,263.41,Port Patriciamouth,East Debra,SUV,Hertz,4.0,383.0,Full-to-Full,Pending,5394.0,1
9435,94,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1189.86,1.55,597.61,Rainbow,2022-04-21,Hotel CB,Rio de Janeiro (RJ),2,165.99,2022-04-21,331.98,,,,,,,,,,0
65242,634,Campo Grande (MS),Aracaju (SE),firstClass,1545.78,1.69,650.1,Rainbow,2021-10-14,Hotel Z,Aracaju (SE),3,208.04,2021-10-14,624.12,,,,,,,,,,0
36141,344,Recife (PE),Brasilia (DF),firstClass,697.22,0.63,242.21,FlyingDrops,2021-01-04,Hotel BP,Brasilia (DF),4,247.62,2021-04-01,990.48,,,,,,,,,,0
104056,1032,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,2020-04-23,Hotel CB,Rio de Janeiro (RJ),2,165.99,2020-04-23,331.98,New Barbarastad,South Markland,Hatchback,Budget,3.0,203.0,Prepaid,Pending,1987.0,1
55582,542,Campo Grande (MS),Natal (RN),firstClass,749.85,0.65,250.68,FlyingDrops,2020-04-16,Hotel BD,Natal (RN),1,242.88,2020-04-16,242.88,,,,,,,,,,0
120746,1197,Florianopolis (SC),Sao Paulo (SP),premium,554.87,1.46,562.14,CloudFy,2020-07-16,Hotel AF,Sao Paulo (SP),4,139.1,2020-07-16,556.4,Craigburgh,Port Jamieview,Sedan,Hertz,2.0,453.0,Prepaid,Cancelled,4993.0,1
93769,925,Florianopolis (SC),Salvador (BH),firstClass,1640.8,2.44,937.77,CloudFy,2021-07-10,Hotel K,Salvador (BH),4,263.41,2021-10-07,1053.64,Erikfort,Melissaland,SUV,Enterprise,1.0,273.0,Prepaid,Cancelled,3805.0,1
78965,766,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,2021-11-25,Hotel CB,Rio de Janeiro (RJ),1,165.99,2021-11-25,165.99,,,,,,,,,,0
2582,22,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,2021-06-17,Hotel AU,Recife (PE),4,312.83,2021-06-17,1251.32,Lake Jeromehaven,Michaelhaven,Sedan,Avis,4.0,209.0,Prepaid,Cancelled,2687.0,1
78409,761,Aracaju (SE),Natal (RN),firstClass,577.71,0.46,176.33,FlyingDrops,2020-12-11,Hotel BD,Natal (RN),1,242.88,2020-11-12,242.88,,,,,,,,,,0
39997,387,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,2021-01-04,Hotel Z,Aracaju (SE),4,208.04,2021-04-01,832.16,,,,,,,,,,0
79889,776,Sao Paulo (SP),Recife (PE),firstClass,1464.89,1.26,486.52,FlyingDrops,2022-04-08,Hotel AU,Recife (PE),2,312.83,2022-08-04,625.66,East Bailey,New Pamela,Sedan,Sixt,2.0,448.0,Prepaid,Cancelled,4970.0,1
35959,343,Recife (PE),Aracaju (SE),firstClass,1181.19,1.44,555.74,Rainbow,2020-07-30,Hotel Z,Aracaju (SE),3,208.04,2020-07-30,624.12,South Kathleenborough,North Vincent,Luxury,Budget,4.0,359.0,Partial,Confirmed,8602.0,1
76899,747,Natal (RN),Brasilia (DF),premium,898.46,1.43,550.69,CloudFy,2020-02-20,Hotel BP,Brasilia (DF),4,247.62,2020-02-20,990.48,,,,,,,,,,0
118409,1173,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,2022-05-19,Hotel Z,Aracaju (SE),4,208.04,2022-05-19,832.16,South Larrymouth,West Andreabury,Hatchback,Hertz,2.0,444.0,Full-to-Full,Confirmed,3886.0,1
2883,25,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,2020-12-17,Hotel K,Salvador (BH),3,263.41,2020-12-17,790.23,Bushmouth,Angelatown,Sedan,Enterprise,3.0,181.0,Partial,Pending,2358.0,1
23616,231,Brasilia (DF),Florianopolis (SC),firstClass,1487.52,1.66,637.56,CloudFy,2019-10-17,Hotel A,Florianopolis (SC),4,313.02,2019-10-17,1252.08,,,,,,,,,,0
53663,518,Campo Grande (MS),Sao Paulo (SP),premium,536.98,0.44,168.22,CloudFy,2020-07-05,Hotel AF,Sao Paulo (SP),2,139.1,2020-05-07,278.2,South Samuelburgh,Cainside,Sedan,Budget,1.0,446.0,Full-to-Full,Cancelled,4870.0,1
51410,500,Campo Grande (MS),Salvador (BH),firstClass,1149.38,1.36,522.34,CloudFy,2021-01-04,Hotel K,Salvador (BH),1,263.41,2021-04-01,263.41,,,,,,,,,,0
128305,1264,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,2020-07-23,Hotel AU,Recife (PE),1,312.83,2020-07-23,312.83,Christinefurt,Rodrigueztown,Luxury,Avis,3.0,480.0,Full-to-Full,Pending,10864.0,1
46676,454,Campo Grande (MS),Rio de Janeiro (RJ),economic,946.55,2.09,806.48,Rainbow,2020-04-23,Hotel CB,Rio de Janeiro (RJ),4,165.99,2020-04-23,663.96,New Ashley,East Charlesville,Luxury,Budget,2.0,240.0,Prepaid,Cancelled,5946.0,1
91285,900,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,1.21,466.3,CloudFy,2021-11-25,Hotel CB,Rio de Janeiro (RJ),2,165.99,2021-11-25,331.98,Teresaton,Port Derekland,Sedan,Avis,1.0,139.0,Partial,Cancelled,1784.0,1
11595,113,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,0.48,183.37,Rainbow,2020-12-17,Hotel CB,Rio de Janeiro (RJ),1,165.99,2020-12-17,165.99,,,,,,,,,,0
52697,511,Campo Grande (MS),Brasilia (DF),economic,517.82,0.72,277.7,Rainbow,2020-04-30,Hotel BP,Brasilia (DF),4,247.62,2020-04-30,990.48,New Louisville,Lake Jessica,Sedan,Avis,1.0,112.0,Partial,Pending,1529.0,1
100852,1002,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,2021-11-25,Hotel K,Salvador (BH),2,263.41,2021-11-25,526.82,Williamsborough,Andersonfort,Sedan,Avis,5.0,483.0,Full-to-Full,Pending,5519.0,1
75102,730,Aracaju (SE),Natal (RN),economic,380.32,0.46,176.33,Rainbow,2020-01-30,Hotel BD,Natal (RN),4,242.88,2020-01-30,971.52,Smithland,Tiffanyton,SUV,Avis,3.0,58.0,Full-to-Full,Pending,1391.0,1
127768,1260,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,2020-10-12,Hotel Z,Aracaju (SE),4,208.04,2020-12-10,832.16,,,,,,,,,,0
113575,1127,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,2022-07-14,Hotel Z,Aracaju (SE),3,208.04,2022-07-14,624.12,Edwardshaven,New Tylerhaven,Luxury,Avis,1.0,201.0,Partial,Confirmed,4998.0,1
70680,684,Natal (RN),Campo Grande (MS),premium,660.25,0.65,250.68,Rainbow,2023-12-01,Hotel BW,Campo Grande (MS),4,60.39,2023-01-12,241.56,,,,,,,,,,0
128887,1270,Florianopolis (SC),Rio de Janeiro (RJ),premium,481.42,1.21,466.3,Rainbow,2019-05-12,Hotel CB,Rio de Janeiro (RJ),4,165.99,2019-12-05,663.96,,,,,,,,,,0
101396,1005,Florianopolis (SC),Sao Paulo (SP),economic,427.0,1.46,562.14,Rainbow,2021-09-30,Hotel AF,Sao Paulo (SP),4,139.1,2021-09-30,556.4,Port Carla,Melissafort,SUV,Budget,4.0,269.0,Full-to-Full,Cancelled,3999.0,1
86293,850,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,2021-04-22,Hotel BW,Campo Grande (MS),1,60.39,2021-04-22,60.39,,,,,,,,,,0
70849,686,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,2020-08-27,Hotel A,Florianopolis (SC),3,313.02,2020-08-27,939.06,,,,,,,,,,0
70652,684,Natal (RN),Campo Grande (MS),firstClass,953.32,0.65,250.68,CloudFy,2022-06-30,Hotel BW,Campo Grande (MS),4,60.39,2022-06-30,241.56,,,,,,,,,,0
698,6,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,2019-05-12,Hotel AU,Recife (PE),1,312.83,2019-12-05,312.83,East Mistybury,New Kevinberg,Hatchback,Avis,3.0,372.0,Full-to-Full,Confirmed,3347.0,1
62982,613,Campo Grande (MS),Salvador (BH),premium,826.72,1.36,522.34,CloudFy,2021-02-18,Hotel K,Salvador (BH),4,263.41,2021-02-18,1053.64,,,,,,,,,,0
31311,300,Recife (PE),Florianopolis (SC),firstClass,1354.53,1.76,676.53,CloudFy,2020-03-09,Hotel A,Florianopolis (SC),1,313.02,2020-09-03,313.02,Lake John,North Kevinfort,Sedan,Hertz,4.0,272.0,Prepaid,Confirmed,3312.0,1
812,7,Recife (PE),Natal (RN),economic,301.51,0.58,222.67,CloudFy,2020-07-16,Hotel BD,Natal (RN),2,242.88,2020-07-16,485.76,Samanthafort,Pattersonfurt,SUV,Avis,4.0,264.0,Full-to-Full,Cancelled,3962.0,1
106827,1060,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,2022-05-05,Hotel BW,Campo Grande (MS),1,60.39,2022-05-05,60.39,Lake Amyland,Tylerbury,SUV,Budget,4.0,236.0,Partial,Cancelled,3632.0,1
56555,551,Campo Grande (MS),Salvador (BH),firstClass,1149.38,1.36,522.34,CloudFy,2020-04-06,Hotel K,Salvador (BH),3,263.41,2020-06-04,790.23,Port Ashley,Erikaville,Sedan,Avis,3.0,424.0,Prepaid,Pending,4799.0,1
82675,808,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,2020-03-26,Hotel AU,Recife (PE),1,312.83,2020-03-26,312.83,,,,,,,,,,0
36870,352,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,2019-05-12,Hotel AU,Recife (PE),2,312.83,2019-12-05,625.66,,,,,,,,,,0
133627,1316,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,2020-10-29,Hotel K,Salvador (BH),1,263.41,2020-10-29,263.41,,,,,,,,,,0
69997,678,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,2019-09-26,Hotel BP,Brasilia (DF),1,247.62,2019-09-26,247.62,,,,,,,,,,0
72470,705,Aracaju (SE),Rio de Janeiro (RJ),premium,1007.72,1.55,597.61,CloudFy,2020-09-17,Hotel CB,Rio de Janeiro (RJ),3,165.99,2020-09-17,497.97,Lake Markberg,Juanside,SUV,Hertz,5.0,85.0,Partial,Pending,1920.0,1
56633,552,Campo Grande (MS),Recife (PE),firstClass,1244.73,1.39,535.4,CloudFy,2020-11-19,Hotel AU,Recife (PE),3,312.83,2020-11-19,938.49,,,,,,,,,,0
38160,366,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,2020-02-07,Hotel AF,Sao Paulo (SP),3,139.1,2020-07-02,417.3,Zacharyland,East Debra,Sedan,Enterprise,2.0,61.0,Full-to-Full,Cancelled,1100.0,1
27237,262,Recife (PE),Natal (RN),firstClass,669.83,0.58,222.67,CloudFy,2020-02-27,Hotel BD,Natal (RN),4,242.88,2020-02-27,971.52,New Geoffreytown,Melodyfort,Luxury,Sixt,5.0,481.0,Partial,Cancelled,11186.0,1
106884,1061,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,2020-05-14,Hotel BW,Campo Grande (MS),1,60.39,2020-05-14,60.39,,,,,,,,,,0
120666,1196,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,2022-09-06,Hotel BW,Campo Grande (MS),2,60.39,2022-06-09,120.78,,,,,,,,,,0
83360,814,Natal (RN),Rio de Janeiro (RJ),economic,755.71,1.55,595.03,Rainbow,2021-04-29,Hotel CB,Rio de Janeiro (RJ),4,165.99,2021-04-29,663.96,Gregorychester,Bakerburgh,Sedan,Avis,5.0,360.0,Full-to-Full,Confirmed,4280.0,1
9363,94,Recife (PE),Rio de Janeiro (RJ),premium,1270.03,2.3,885.57,CloudFy,2020-03-12,Hotel CB,Rio de Janeiro (RJ),2,165.99,2020-12-03,331.98,Mcdonaldview,Kaneville,Luxury,Avis,3.0,84.0,Full-to-Full,Cancelled,2954.0,1
19929,194,Recife (PE),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,2020-01-10,Hotel BP,Brasilia (DF),3,247.62,2020-10-01,742.86,,,,,,,,,,0
80309,781,Aracaju (SE),Natal (RN),economic,380.32,0.46,176.33,Rainbow,2020-12-11,Hotel BD,Natal (RN),4,242.88,2020-11-12,971.52,North Megan,West Mauriceport,Hatchback,Enterprise,2.0,493.0,Partial,Confirmed,4278.0,1
43911,430,Recife (PE),Brasilia (DF),firstClass,697.22,0.63,242.21,FlyingDrops,2022-02-24,Hotel BP,Brasilia (DF),1,247.62,2022-02-24,247.62,,,,,,,,,,0
11795,115,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,2022-01-20,Hotel AU,Recife (PE),2,312.83,2022-01-20,625.66,,,,,,,,,,0
76201,742,Natal (RN),Salvador (BH),firstClass,1744.87,1.85,710.57,FlyingDrops,2021-07-29,Hotel K,Salvador (BH),4,263.41,2021-07-29,1053.64,South Stephenside,Carlosborough,Hatchback,Avis,5.0,84.0,Partial,Confirmed,1147.0,1
103981,1031,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,2020-10-22,Hotel AF,Sao Paulo (SP),4,139.1,2020-10-22,556.4,,,,,,,,,,0
132102,1302,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,2019-12-12,Hotel AF,Sao Paulo (SP),3,139.1,2019-12-12,417.3,,,,,,,,,,0
14780,148,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,2020-04-30,Hotel BD,Natal (RN),3,242.88,2020-04-30,728.64,West Jeffreymouth,Kaiserview,SUV,Enterprise,5.0,164.0,Full-to-Full,Cancelled,2829.0,1
120807,1197,Florianopolis (SC),Brasilia (DF),premium,885.37,1.66,637.56,CloudFy,2021-09-16,Hotel BP,Brasilia (DF),1,247.62,2021-09-16,247.62,,,,,,,,,,0
33646,323,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,2020-12-17,Hotel AU,Recife (PE),1,312.83,2020-12-17,312.83,Lake Williammouth,Carsonville,Luxury,Enterprise,3.0,83.0,Full-to-Full,Cancelled,2922.0,1
10413,105,Aracaju (SE),Salvador (BH),premium,1289.05,2.16,830.86,Rainbow,2021-06-24,Hotel K,Salvador (BH),3,263.41,2021-06-24,790.23,New Matthew,West Lindsayport,Sedan,Avis,4.0,101.0,Partial,Pending,1609.0,1
115290,1147,Florianopolis (SC),Salvador (BH),economic,898.67,2.44,937.77,CloudFy,2020-05-14,Hotel K,Salvador (BH),3,263.41,2020-05-14,790.23,South Brianton,East Gabriellachester,Luxury,Enterprise,1.0,63.0,Partial,Cancelled,2233.0,1
89766,886,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,2020-09-01,Hotel BP,Brasilia (DF),1,247.62,2020-01-09,247.62,Davidshire,Herreratown,Sedan,Enterprise,4.0,91.0,Full-to-Full,Cancelled,1517.0,1
54081,523,Campo Grande (MS),Rio de Janeiro (RJ),premium,1328.88,2.09,806.48,Rainbow,2021-01-21,Hotel CB,Rio de Janeiro (RJ),4,165.99,2021-01-21,663.96,Lake Philiphaven,East Angelaview,SUV,Budget,3.0,284.0,Prepaid,Confirmed,4116.0,1
73000,709,Natal (RN),Brasilia (DF),premium,919.89,1.43,550.69,Rainbow,2020-05-03,Hotel BP,Brasilia (DF),4,247.62,2020-03-05,990.48,Port Matthewbury,North Donna,Luxury,Avis,4.0,239.0,Full-to-Full,Pending,6208.0,1
18967,186,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,2022-03-02,Hotel BD,Natal (RN),3,242.88,2022-02-03,728.64,Gutierrezland,East Joshuashire,Sedan,Budget,1.0,477.0,Partial,Pending,5172.0,1
39934,387,Aracaju (SE),Sao Paulo (SP),economic,410.79,1.02,392.76,CloudFy,2020-01-16,Hotel AF,Sao Paulo (SP),4,139.1,2020-01-16,556.4,Blackwellshire,Nicholasfurt,Luxury,Sixt,1.0,461.0,Full-to-Full,Cancelled,10213.0,1
27435,263,Aracaju (SE),Natal (RN),firstClass,549.96,0.46,176.33,Rainbow,2021-05-20,Hotel BD,Natal (RN),3,242.88,2021-05-20,728.64,West Rhondaland,Port Chelsea,Hatchback,Budget,3.0,261.0,Full-to-Full,Confirmed,2485.0,1
75517,735,Natal (RN),Rio de Janeiro (RJ),firstClass,1391.6,1.55,595.03,CloudFy,2020-10-09,Hotel CB,Rio de Janeiro (RJ),2,165.99,2020-09-10,331.98,Humphreymouth,Lisachester,Hatchback,Sixt,1.0,401.0,Prepaid,Confirmed,3470.0,1
95298,940,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,2023-05-18,Hotel BW,Campo Grande (MS),1,60.39,2023-05-18,60.39,Amyport,Lake Paulaside,Sedan,Sixt,5.0,183.0,Full-to-Full,Pending,2490.0,1
64239,625,Campo Grande (MS),Natal (RN),firstClass,749.85,0.65,250.68,FlyingDrops,2021-02-25,Hotel BD,Natal (RN),3,242.88,2021-02-25,728.64,Patelmouth,West Todd,Luxury,Budget,1.0,266.0,Partial,Pending,6310.0,1
31832,306,Aracaju (SE),Sao Paulo (SP),economic,446.73,1.02,392.76,Rainbow,2020-04-23,Hotel AF,Sao Paulo (SP),3,139.1,2020-04-23,417.3,Morrisshire,West Linda,Luxury,Hertz,5.0,200.0,Full-to-Full,Pending,5577.0,1
86262,850,Natal (RN),Aracaju (SE),economic,361.68,0.46,176.33,CloudFy,2020-09-17,Hotel Z,Aracaju (SE),2,208.04,2020-09-17,416.08,,,,,,,,,,0
37875,362,Recife (PE),Aracaju (SE),firstClass,1181.19,1.44,555.74,Rainbow,2021-02-18,Hotel Z,Aracaju (SE),4,208.04,2021-02-18,832.16,,,,,,,,,,0
25709,247,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,2022-07-21,Hotel A,Florianopolis (SC),4,313.02,2022-07-21,1252.08,Lake Dennisland,East Erin,Luxury,Hertz,3.0,272.0,Prepaid,Cancelled,6714.0,1
76920,747,Natal (RN),Brasilia (DF),premium,919.89,1.43,550.69,Rainbow,2020-07-16,Hotel BP,Brasilia (DF),2,247.62,2020-07-16,495.24,,,,,,,,,,0
13545,133,Brasilia (DF),Natal (RN),premium,1107.52,1.43,550.69,Rainbow,2021-12-08,Hotel BD,Natal (RN),1,242.88,2021-08-12,242.88,East Kendrastad,Theodoretown,Luxury,Enterprise,5.0,238.0,Partial,Cancelled,6322.0,1
77990,757,Natal (RN),Aracaju (SE),economic,361.68,0.46,176.33,CloudFy,2021-07-15,Hotel Z,Aracaju (SE),2,208.04,2021-07-15,416.08,,,,,,,,,,0
107235,1064,Florianopolis (SC),Natal (RN),firstClass,1385.49,1.84,709.37,Rainbow,2021-11-03,Hotel BD,Natal (RN),1,242.88,2021-03-11,242.88,,,,,,,,,,0
94642,935,Florianopolis (SC),Salvador (BH),economic,898.67,2.44,937.77,CloudFy,2021-04-22,Hotel K,Salvador (BH),3,263.41,2021-04-22,790.23,Williamside,Williamsville,Luxury,Enterprise,1.0,353.0,Full-to-Full,Confirmed,8044.0,1
66562,646,Campo Grande (MS),Recife (PE),firstClass,1185.95,1.39,535.4,Rainbow,2020-02-27,Hotel AU,Recife (PE),2,312.83,2020-02-27,625.66,South Kayla,Morganville,Hatchback,Budget,5.0,421.0,Full-to-Full,Cancelled,3860.0,1
8817,89,Aracaju (SE),Natal (RN),economic,380.32,0.46,176.33,Rainbow,2020-03-26,Hotel BD,Natal (RN),2,242.88,2020-03-26,485.76,,,,,,,,,,0
78632,763,Aracaju (SE),Sao Paulo (SP),economic,410.79,1.02,392.76,CloudFy,2022-02-17,Hotel AF,Sao Paulo (SP),3,139.1,2022-02-17,417.3,Lake Danielmouth,Davidmouth,Sedan,Avis,2.0,419.0,Partial,Pending,4662.0,1
130892,1288,Florianopolis (SC),Campo Grande (MS),economic,478.02,1.49,573.81,CloudFy,2020-07-30,Hotel BW,Campo Grande (MS),1,60.39,2020-07-30,60.39,Brownbury,Lindseychester,Sedan,Budget,5.0,276.0,Partial,Pending,3424.0,1
50296,490,Campo Grande (MS),Brasilia (DF),firstClass,847.83,0.72,277.7,FlyingDrops,2021-06-24,Hotel BP,Brasilia (DF),2,247.62,2021-06-24,495.24,,,,,,,,,,0
123563,1222,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,2023-01-06,Hotel AU,Recife (PE),2,312.83,2023-06-01,625.66,Nathanton,Port Brendaside,Hatchback,Avis,4.0,409.0,Full-to-Full,Pending,3697.0,1
107023,1062,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,2019-11-28,Hotel BD,Natal (RN),1,242.88,2019-11-28,242.88,,,,,,,,,,0
17734,176,Brasilia (DF),Salvador (BH),firstClass,1665.24,1.76,676.56,Rainbow,2021-03-06,Hotel K,Salvador (BH),4,263.41,2021-06-03,1053.64,Lake Kyle,Michaelberg,Luxury,Sixt,2.0,464.0,Prepaid,Confirmed,10418.0,1
39948,387,Brasilia (DF),Aracaju (SE),firstClass,1287.52,1.11,425.98,FlyingDrops,2020-04-23,Hotel Z,Aracaju (SE),4,208.04,2020-04-23,832.16,North Connie,Amandabury,Sedan,Budget,2.0,468.0,Prepaid,Confirmed,5170.0,1
75256,731,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,2021-01-21,Hotel Z,Aracaju (SE),2,208.04,2021-01-21,416.08,,,,,,,,,,0
18973,186,Recife (PE),Brasilia (DF),economic,393.68,0.63,242.21,CloudFy,2022-03-17,Hotel BP,Brasilia (DF),3,247.62,2022-03-17,742.86,New Jonathan,Lutzside,Hatchback,Hertz,2.0,476.0,Prepaid,Confirmed,4145.0,1
98174,973,Florianopolis (SC),Salvador (BH),economic,898.67,2.44,937.77,CloudFy,2021-02-18,Hotel K,Salvador (BH),2,263.41,2021-02-18,526.82,,,,,,,,,,0
101008,1003,Florianopolis (SC),Campo Grande (MS),premium,697.65,1.49,573.81,CloudFy,2021-09-09,Hotel BW,Campo Grande (MS),3,60.39,2021-09-09,181.17,Charlottebury,West William,Luxury,Enterprise,2.0,297.0,Partial,Confirmed,7053.0,1
115817,1150,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,2020-01-30,Hotel K,Salvador (BH),4,263.41,2020-01-30,1053.64,,,,,,,,,,0
135765,1335,Florianopolis (SC),Campo Grande (MS),firstClass,857.32,1.49,573.81,Rainbow,2021-09-23,Hotel BW,Campo Grande (MS),2,60.39,2021-09-23,120.78,,,,,,,,,,0
40329,389,Recife (PE),Campo Grande (MS),economic,615.59,1.39,535.4,Rainbow,2021-11-25,Hotel BW,Campo Grande (MS),4,60.39,2021-11-25,241.56,,,,,,,,,,0
68523,664,Sao Paulo (SP),Salvador (BH),economic,793.27,1.04,401.66,CloudFy,2020-03-26,Hotel K,Salvador (BH),4,263.41,2020-03-26,1053.64,Lake Christopherton,Christopherland,Sedan,Hertz,4.0,151.0,Full-to-Full,Confirmed,2136.0,1
32967,318,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,2020-09-01,Hotel Z,Aracaju (SE),3,208.04,2020-01-09,624.12,Port Catherineton,Matthewshire,Luxury,Enterprise,2.0,277.0,Partial,Confirmed,6656.0,1
19881,194,Brasilia (DF),Natal (RN),economic,726.19,1.43,550.69,Rainbow,2019-10-31,Hotel BD,Natal (RN),2,242.88,2019-10-31,485.76,,,,,,,,,,0
