Departure,Arrival,flightType,Flight_price,Flight_duration,Flight_Distance,Flight_agency,Departure_date,Hotel_Name,Arrival_place,Hotel_stay,Hotel_per_day_price,Check_in,Hotel_TotalPrice,pickupLocation,dropoffLocation,carType,rentalAgency,rentalDuration,Car_total_distance,fuelPolicy,Car_bookingStatus,total_rent_price
2,4,1,749.85,0.65,250.68,1,49,3,4,4,242.88,15,971.52,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,2,1,930.34,1.49,573.81,1,43,5,2,3,60.39,43,181.17,925,248,2,1,2.0,362.0,2,1,4970.0
1,3,2,1222.24,1.66,637.56,2,35,0,3,2,313.02,34,626.04,561,3207,1,3,1.0,217.0,2,0,5315.0
3,4,1,1348.79,1.84,709.37,1,49,3,4,3,242.88,15,728.64,822,925,1,0,3.0,238.0,2,1,6031.0
0,6,1,1189.86,1.55,597.61,2,6,6,6,2,165.99,4,331.98,1636,1238,1,0,1.0,378.0,2,0,8525.0
1,7,2,1346.6,1.76,676.56,0,33,7,7,1,263.41,58,263.41,1366,681,2,4,1.0,494.0,2,0,6441.0
3,0,1,1574.28,2.1,808.85,1,46,8,0,2,208.04,46,416.08,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,4,2,1107.52,1.43,550.69,2,11,3,4,2,242.88,11,485.76,2502,2526,1,0,3.0,233.0,2,2,5937.0
5,7,1,1470.41,2.05,788.55,2,109,7,7,2,263.41,109,526.82,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,5,1,1292.29,1.76,676.53,1,14,2,5,2,312.83,53,625.66,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,6,0,712.64,1.55,597.61,2,66,6,6,4,165.99,66,663.96,2004,1671,1,1,3.0,210.0,0,2,5482.0
3,1,0,636.51,1.66,637.56,0,10,4,1,2,247.62,9,495.24,496,2076,0,3,3.0,279.0,1,2,2599.0
5,8,1,883.63,1.26,486.52,0,35,1,8,4,139.1,34,556.4,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,3,1,1499.93,2.1,808.85,1,30,0,3,1,313.02,30,313.02,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,8,0,375.51,0.44,168.22,0,48,1,8,2,139.1,48,278.2,2325,798,2,1,3.0,335.0,0,0,4708.0
1,2,1,1009.71,0.72,277.7,1,5,5,2,2,60.39,3,120.78,2955,2334,2,0,2.0,470.0,0,1,6266.0
1,3,0,889.07,1.66,637.56,2,165,0,3,1,313.02,164,313.02,1103,478,1,1,2.0,489.0,0,1,10930.0
3,5,1,1175.62,1.76,676.53,2,80,2,5,4,312.83,75,1251.32,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,6,2,1270.03,2.3,885.57,0,33,6,6,3,165.99,58,497.97,358,2177,2,2,4.0,95.0,2,2,1912.0
3,1,1,1097.17,1.66,637.56,1,34,4,1,2,247.62,33,495.24,2891,3230,0,1,1.0,72.0,0,2,845.0
5,6,2,1351.89,2.3,885.57,2,2,6,6,2,165.99,6,331.98,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,5,0,695.3,1.76,676.53,2,80,2,5,4,312.83,75,1251.32,1182,1131,1,0,5.0,196.0,2,1,5488.0
3,5,1,1292.29,1.76,676.53,1,136,2,5,2,312.83,135,625.66,1026,1386,2,0,2.0,208.0,1,0,3105.0
3,7,1,1692.64,2.44,937.77,1,90,7,7,1,263.41,90,263.41,2138,2767,2,1,5.0,134.0,1,0,2499.0
3,2,0,544.86,1.49,573.81,2,66,5,2,2,60.39,66,120.78,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,7,2,1242.65,2.05,788.55,0,1,7,7,1,263.41,10,263.41,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,6,1,1190.94,1.55,597.61,1,69,6,6,2,165.99,68,331.98,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,7,0,842.11,2.05,788.55,0,99,7,7,3,263.41,99,790.23,2165,971,0,0,4.0,100.0,2,2,1238.0
5,4,2,488.73,0.58,222.67,2,30,3,4,2,242.88,30,485.76,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,4,1,749.85,0.65,250.68,1,84,3,4,1,242.88,83,242.88,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,1,1,847.83,0.72,277.7,1,3,4,1,2,247.62,0,495.24,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,1,0,548.62,1.11,425.98,2,32,4,1,1,247.62,23,247.62,341,1254,3,1,3.0,217.0,2,2,2718.0
3,8,2,577.76,1.46,562.14,2,147,1,8,1,139.1,146,139.1,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,3,0,852.18,2.1,808.85,2,173,0,3,4,313.02,174,1252.08,966,2328,1,4,5.0,306.0,2,1,7716.0
3,1,0,636.51,1.66,637.56,0,25,4,1,1,247.62,62,247.62,337,2790,1,2,5.0,89.0,0,2,3369.0
0,8,2,588.14,1.02,392.76,2,198,1,8,2,139.1,172,278.2,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,3,2,1222.24,1.66,637.56,2,56,0,3,4,313.02,55,1252.08,2092,804,1,0,2.0,105.0,0,0,3235.0
1,2,1,1096.58,0.72,277.7,0,110,5,2,2,60.39,72,120.78,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,1,0,472.72,1.11,425.98,0,29,4,1,3,247.62,29,742.86,616,1773,2,1,4.0,273.0,0,0,4082.0
5,0,1,1181.19,1.44,555.74,2,74,8,0,4,208.04,73,832.16,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,0,0,879.1,2.1,808.85,0,8,8,0,2,208.04,7,416.08,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,0,2,1149.53,2.1,808.85,0,11,8,0,3,208.04,11,624.12,1927,380,1,4,2.0,406.0,1,1,9262.0
3,0,1,1574.28,2.1,808.85,1,16,8,0,4,208.04,17,832.16,742,536,0,3,5.0,330.0,1,1,3103.0
5,4,1,669.83,0.58,222.67,0,0,3,4,4,242.88,1,971.52,2858,1751,3,2,4.0,184.0,1,2,2469.0
0,7,2,1289.05,2.16,830.86,2,91,7,7,3,263.41,91,790.23,1779,3175,3,0,4.0,101.0,1,2,1609.0
6,7,2,1118.61,1.04,401.66,0,35,7,7,1,263.41,34,263.41,1526,18,1,2,1.0,298.0,2,0,6932.0
5,7,2,1249.83,2.05,788.55,2,130,7,7,2,263.41,129,526.82,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,5,1,1292.29,1.76,676.53,1,29,2,5,1,312.83,29,312.83,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,0,0,877.56,1.69,650.1,2,195,8,0,4,208.04,176,832.16,3110,1630,3,2,5.0,452.0,1,1,5218.0
3,2,1,949.58,1.49,573.81,0,15,5,2,2,60.39,16,120.78,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,2,2,714.86,1.49,573.81,2,114,5,2,4,60.39,113,241.56,1201,2931,2,3,5.0,197.0,2,1,3235.0
2,7,2,826.72,1.36,522.34,0,5,7,7,3,263.41,3,790.23,3347,3335,4,5,3.0,277.0,3,3,3713.0
4,5,1,806.91,0.58,222.67,2,92,2,5,4,312.83,67,1251.32,1408,3166,0,1,3.0,231.0,1,0,2238.0
3,8,2,554.87,1.46,562.14,0,22,1,8,2,139.1,21,278.2,1264,835,2,0,2.0,177.0,2,1,2753.0
3,1,2,885.37,1.66,637.56,0,14,4,1,2,247.62,53,495.24,2843,52,2,1,5.0,212.0,0,0,3419.0
3,2,2,697.65,1.49,573.81,0,101,5,2,3,60.39,102,181.17,279,3276,1,2,2.0,297.0,1,1,7053.0
2,6,2,1363.27,2.09,806.48,0,44,6,6,3,165.99,44,497.97,80,788,3,4,1.0,353.0,0,0,3910.0
2,7,1,1114.75,1.36,522.34,2,1,7,7,2,263.41,10,526.82,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,7,2,1311.38,2.44,937.77,0,133,7,7,3,263.41,149,790.23,1726,574,2,2,4.0,196.0,0,2,3138.0
2,0,1,1473.41,1.69,650.1,1,5,8,0,4,208.04,3,832.16,2703,3034,1,3,2.0,329.0,2,2,7695.0
3,1,1,1127.36,1.66,637.56,0,140,4,1,1,247.62,119,247.62,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,6,1,539.39,0.48,183.37,1,15,6,6,2,165.99,16,331.98,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,8,2,630.34,1.02,392.76,0,141,1,8,3,139.1,158,417.3,1227,389,3,0,3.0,166.0,2,2,2206.0
3,8,0,427.0,1.46,562.14,2,5,1,8,1,139.1,3,139.1,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,2,1,1069.12,1.39,535.4,2,113,5,2,3,60.39,112,181.17,80,1396,2,3,4.0,399.0,1,0,5586.0
3,7,1,1630.75,2.44,937.77,2,26,7,7,4,263.41,25,1053.64,1537,3069,3,1,2.0,490.0,2,2,5383.0
5,8,1,954.78,1.26,486.52,1,61,1,8,1,139.1,61,139.1,803,1374,2,0,1.0,492.0,2,0,6421.0
1,8,0,533.8,0.67,257.81,2,52,1,8,4,139.1,51,556.4,1400,2659,1,2,1.0,186.0,1,0,4714.0
6,5,1,1533.42,1.26,486.52,0,113,2,5,3,312.83,112,938.49,234,1874,2,1,3.0,211.0,2,1,3247.0
0,5,2,835.21,1.44,555.74,0,11,2,5,2,312.83,11,625.66,328,525,2,3,2.0,176.0,0,1,2734.0
6,3,0,908.17,1.46,562.14,2,113,0,3,1,313.02,112,313.02,304,2611,3,3,2.0,157.0,0,2,2042.0
5,7,1,1596.61,2.05,788.55,1,5,7,7,2,263.41,3,526.82,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,7,1,1114.75,1.36,522.34,2,57,7,7,3,263.41,56,790.23,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,4,2,1114.55,1.84,709.37,2,110,3,4,2,242.88,72,485.76,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,1,1,1097.17,1.66,637.56,1,38,4,1,3,247.62,45,742.86,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,3,0,764.53,1.49,573.81,2,27,0,3,1,313.02,26,313.02,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,4,2,1114.55,1.84,709.37,2,9,3,4,1,242.88,8,242.88,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,1,1,957.68,1.11,425.98,0,35,4,1,4,247.62,34,990.48,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,8,1,620.16,0.44,168.22,0,80,1,8,3,139.1,75,417.3,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,4,1,778.01,0.65,250.68,2,15,3,4,4,242.88,16,971.52,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,5,1,1300.6,1.76,676.53,0,26,2,5,4,312.83,25,1251.32,2312,1232,1,1,1.0,492.0,2,2,10804.0
3,4,0,726.95,1.84,709.37,0,44,3,4,3,242.88,44,728.64,2624,423,2,1,2.0,435.0,1,1,5817.0
2,1,1,870.91,0.72,277.7,2,0,4,1,2,247.62,1,495.24,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,6,0,717.04,1.55,597.61,0,150,6,6,3,165.99,154,497.97,2258,3207,0,3,5.0,395.0,2,0,3648.0
6,3,1,1666.23,1.46,562.14,1,7,0,3,3,313.02,5,939.06,2650,2603,2,1,4.0,276.0,2,1,4099.0
0,5,2,875.41,1.44,555.74,2,116,2,5,2,312.83,116,625.66,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,1,2,706.36,1.11,425.98,2,13,4,1,4,247.62,13,990.48,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,1,1,870.91,0.72,277.7,2,90,4,1,4,247.62,90,990.48,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,3,2,1030.13,1.49,573.81,2,31,0,3,3,313.02,31,939.06,3061,1499,2,1,2.0,256.0,0,0,3678.0
3,0,0,879.1,2.1,808.85,0,80,8,0,2,208.04,75,416.08,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,4,2,1067.3,1.43,550.69,0,52,3,4,4,242.88,51,971.52,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,4,0,380.32,0.46,176.33,2,78,3,4,3,242.88,78,728.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,6,1,585.77,1.21,466.3,0,83,6,6,2,165.99,82,331.98,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,1,1,697.22,0.63,242.21,1,30,4,1,3,247.62,30,742.86,2662,32,0,4,2.0,145.0,1,0,1483.0
3,4,1,1385.49,1.84,709.37,2,158,3,4,1,242.88,124,242.88,2538,2130,0,4,5.0,157.0,1,0,1737.0
2,0,0,877.56,1.69,650.1,2,44,8,0,2,208.04,44,416.08,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,8,1,883.63,1.26,486.52,0,95,1,8,1,139.1,95,139.1,1631,1466,1,4,4.0,98.0,2,2,3404.0
3,6,2,469.92,1.21,466.3,0,39,6,6,3,165.99,38,497.97,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,2,0,478.02,1.49,573.81,0,40,5,2,4,60.39,39,241.56,844,2837,2,0,3.0,396.0,1,1,5462.0
4,8,2,863.8,0.85,327.55,0,62,1,8,3,139.1,24,417.3,2275,3127,3,0,3.0,453.0,0,0,5083.0
0,2,0,743.54,1.69,650.1,2,135,5,2,2,60.39,134,120.78,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,2,0,544.86,1.49,573.81,2,52,5,2,4,60.39,51,241.56,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,0,1,1166.1,1.44,555.74,0,12,8,0,4,208.04,12,832.16,2601,83,1,0,5.0,263.0,0,0,6834.0
1,5,0,421.2,0.63,242.21,2,154,2,5,1,312.83,141,312.83,2757,241,3,3,2.0,406.0,1,1,4512.0
3,6,0,317.08,1.21,466.3,2,16,6,6,3,165.99,17,497.97,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,1,738.8,1.46,562.14,2,80,1,8,1,139.1,75,139.1,2620,1895,0,0,4.0,251.0,0,1,2446.0
3,4,2,1128.51,1.84,709.37,0,22,3,4,2,242.88,21,485.76,1101,992,3,0,1.0,241.0,0,2,2812.0
5,2,1,1110.76,1.39,535.4,0,49,5,2,1,60.39,15,60.39,2927,2030,2,1,4.0,337.0,1,2,4814.0
3,5,0,674.52,1.76,676.53,0,41,2,5,2,312.83,32,625.66,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,1,2,691.99,0.72,277.7,2,128,4,1,4,247.62,127,990.48,1084,1101,3,0,5.0,443.0,2,1,5091.0
2,3,1,1310.32,1.49,573.81,1,77,0,3,1,313.02,77,313.02,1732,1186,3,2,4.0,184.0,0,1,2442.0
3,8,1,693.51,1.46,562.14,0,10,1,8,1,139.1,9,139.1,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,4,1,549.96,0.46,176.33,2,71,3,4,3,242.88,70,728.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,3,2,1189.32,1.66,637.56,0,40,0,3,1,313.02,39,313.02,1349,2705,3,4,3.0,128.0,1,0,1840.0
5,1,1,721.93,0.63,242.21,2,85,4,1,4,247.62,97,990.48,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,7,0,898.67,2.44,937.77,0,6,7,7,3,263.41,4,790.23,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,6,1,1612.39,2.3,885.57,0,49,6,6,4,165.99,15,663.96,1143,3231,0,1,2.0,461.0,2,2,4004.0
6,4,0,530.03,0.85,327.55,2,65,3,4,4,242.88,65,971.52,1771,3176,0,0,2.0,427.0,2,1,3741.0
3,8,1,762.89,1.46,562.14,1,162,1,8,4,139.1,160,556.4,2834,2915,3,0,5.0,152.0,1,1,2187.0
3,5,1,1292.29,1.76,676.53,1,37,2,5,1,312.83,19,312.83,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,0,1,1581.8,1.69,650.1,0,114,8,0,2,208.04,113,416.08,2852,307,2,1,2.0,76.0,2,2,1535.0
6,5,0,829.91,1.26,486.52,0,7,2,5,2,312.83,5,625.66,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,5,1,1119.47,1.44,555.74,2,39,2,5,3,312.83,38,938.49,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,6,0,317.08,1.21,466.3,2,28,6,6,2,165.99,36,331.98,3087,3129,2,4,4.0,265.0,1,2,3967.0
0,4,0,380.32,0.46,176.33,2,41,3,4,3,242.88,32,728.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,6,2,481.42,1.21,466.3,2,179,6,6,4,165.99,182,663.96,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,4,1,598.61,0.46,176.33,0,80,3,4,4,242.88,75,971.52,2272,3030,1,3,3.0,252.0,0,0,6328.0
2,4,0,411.05,0.65,250.68,2,15,3,4,2,242.88,16,485.76,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,2,2,831.7,0.72,277.7,0,29,5,2,4,60.39,29,241.56,989,1243,2,0,2.0,92.0,0,0,1726.0
3,6,0,313.62,1.21,466.3,0,49,6,6,1,165.99,15,165.99,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,3,1,1582.41,2.1,808.85,2,113,0,3,2,313.02,112,626.04,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,6,0,946.55,2.09,806.48,2,77,6,6,4,165.99,77,663.96,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,6,1,1189.86,1.55,597.61,2,0,6,6,4,165.99,1,663.96,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,1,1,1097.17,1.66,637.56,1,59,4,1,2,247.62,37,495.24,2062,2407,0,1,3.0,84.0,2,2,1038.0
2,6,2,1328.88,2.09,806.48,2,139,6,6,2,165.99,139,331.98,1247,1031,3,3,1.0,146.0,0,0,1869.0
3,4,1,1385.49,1.84,709.37,2,117,3,4,2,242.88,117,485.76,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,3,1,1341.21,1.49,573.81,2,35,0,3,2,313.02,34,626.04,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,7,1,1484.94,2.05,788.55,0,105,7,7,2,263.41,105,526.82,1212,149,3,3,2.0,471.0,2,0,5174.0
1,8,0,533.8,0.67,257.81,2,101,1,8,3,139.1,102,417.3,1854,328,0,3,1.0,388.0,0,0,3401.0
0,8,2,630.34,1.02,392.76,0,55,1,8,1,139.1,63,139.1,637,3226,1,0,4.0,253.0,2,2,6506.0
4,8,1,1142.29,0.85,327.55,1,63,1,8,2,139.1,59,278.2,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,6,0,317.08,1.21,466.3,2,103,6,6,1,165.99,103,165.99,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,4,1,1313.76,1.43,550.69,0,30,3,4,4,242.88,30,971.52,1413,1261,1,3,3.0,360.0,1,0,8473.0
0,3,1,1499.93,2.1,808.85,1,115,0,3,4,313.02,98,1252.08,2803,1788,1,4,5.0,244.0,1,1,6470.0
3,8,0,426.91,1.46,562.14,0,77,1,8,3,139.1,77,417.3,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,0,0,663.23,1.44,555.74,2,117,8,0,1,208.04,117,208.04,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,7,2,1311.38,2.44,937.77,0,181,7,7,1,263.41,188,263.41,719,1954,0,1,2.0,493.0,1,0,4278.0
6,4,1,943.18,0.85,327.55,1,85,3,4,4,242.88,97,971.52,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,1,2,573.61,0.63,242.21,0,83,4,1,2,247.62,82,495.24,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,6,1,549.55,1.21,466.3,2,35,6,6,4,165.99,34,663.96,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,4,0,791.66,1.43,550.69,0,32,3,4,3,242.88,23,728.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
4,3,0,884.4,1.84,709.37,2,13,0,3,3,313.02,13,939.06,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,4,2,1114.55,1.84,709.37,2,148,3,4,1,242.88,147,242.88,2233,1071,3,1,4.0,469.0,0,1,5292.0
0,1,0,472.72,1.11,425.98,0,41,4,1,2,247.62,32,495.24,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,4,1,1348.79,1.84,709.37,1,42,3,4,4,242.88,42,971.52,2394,2876,2,4,4.0,432.0,0,1,5985.0
0,2,0,750.92,1.69,650.1,0,4,5,2,3,60.39,2,181.17,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,5,1,1300.6,1.76,676.53,0,23,2,5,3,312.83,22,938.49,335,958,1,4,4.0,109.0,0,2,3590.0
3,8,1,738.8,1.46,562.14,2,137,1,8,4,139.1,136,556.4,3347,3335,4,5,3.0,277.0,3,3,3713.0
6,2,0,335.16,0.44,168.22,0,17,5,2,3,60.39,18,181.17,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,2,0,563.71,1.39,535.4,0,113,5,2,2,60.39,112,120.78,947,2272,2,2,5.0,145.0,0,1,2638.0
3,5,0,695.3,1.76,676.53,2,37,2,5,1,312.83,19,312.83,627,205,3,2,4.0,467.0,1,0,5271.0
2,8,0,375.51,0.44,168.22,0,84,1,8,3,139.1,83,417.3,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,7,1,1630.75,2.44,937.77,2,146,7,7,1,263.41,145,263.41,3347,3335,4,5,3.0,277.0,3,3,3713.0
6,2,2,438.74,0.44,168.22,2,27,5,2,3,60.39,26,181.17,2354,183,1,2,5.0,299.0,0,2,7543.0
0,6,0,717.04,1.55,597.61,0,19,6,6,1,165.99,27,165.99,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,3,0,761.2,1.76,676.53,0,99,0,3,4,313.02,99,1252.08,862,184,3,0,2.0,220.0,1,2,2667.0
3,0,2,1248.7,2.1,808.85,2,75,8,0,2,208.04,74,416.08,13,2514,3,4,5.0,316.0,1,1,3844.0
2,4,1,749.85,0.65,250.68,1,42,3,4,1,242.88,42,242.88,317,2921,2,4,3.0,179.0,2,1,2842.0
3,2,1,949.58,1.49,573.81,0,42,5,2,1,60.39,42,60.39,3347,3335,4,5,3.0,277.0,3,3,3713.0
6,3,0,908.17,1.46,562.14,2,37,0,3,1,313.02,19,313.02,211,1792,1,2,1.0,401.0,0,2,8988.0
3,0,2,1248.7,2.1,808.85,2,36,8,0,2,208.04,35,416.08,1153,2029,2,2,1.0,328.0,2,1,4470.0
3,7,0,915.02,2.44,937.77,2,9,7,7,3,263.41,8,790.23,992,975,2,0,1.0,287.0,2,2,3949.0
3,0,0,819.41,2.1,808.85,2,84,8,0,3,208.04,83,624.12,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,7,2,1346.6,1.76,676.56,0,128,7,7,2,263.41,127,526.82,1088,270,3,4,2.0,216.0,1,0,2647.0
0,1,2,706.36,1.11,425.98,2,133,4,1,1,247.62,149,247.62,1969,1517,0,2,5.0,156.0,2,2,1738.0
3,7,2,1367.88,2.44,937.77,2,10,7,7,2,263.41,9,526.82,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,8,2,657.87,1.26,486.52,0,102,1,8,4,139.1,115,556.4,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,3,1,1371.83,1.76,676.53,2,16,0,3,1,313.02,17,313.02,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,6,2,469.92,1.21,466.3,0,124,6,6,3,165.99,140,497.97,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,2,0,615.59,1.39,535.4,2,16,5,2,1,60.39,17,60.39,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,4,1,598.61,0.46,176.33,0,123,3,4,3,242.88,122,728.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,1,1,898.04,1.11,425.98,1,137,4,1,1,247.62,136,247.62,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,1,2,661.32,0.72,277.7,0,17,4,1,2,247.62,18,495.24,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,4,2,1128.51,1.84,709.37,0,148,3,4,2,242.88,147,485.76,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,0,427.0,1.46,562.14,2,55,1,8,2,139.1,63,278.2,2407,2956,1,0,3.0,499.0,2,0,11265.0
5,6,1,1611.14,2.3,885.57,2,147,6,6,3,165.99,146,497.97,45,2808,1,3,4.0,184.0,1,2,5093.0
3,7,1,1692.64,2.44,937.77,1,117,7,7,1,263.41,117,263.41,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,2,1,1376.09,1.69,650.1,1,49,5,2,2,60.39,15,120.78,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,5,1,1124.11,1.44,555.74,0,140,2,5,3,312.83,119,938.49,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,8,1,752.27,1.02,392.76,2,117,1,8,2,139.1,117,278.2,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,1,0,506.56,0.72,277.7,0,44,4,1,2,247.62,44,495.24,2371,731,0,1,2.0,229.0,2,0,2171.0
3,0,0,819.41,2.1,808.85,2,11,8,0,1,208.04,11,208.04,972,2437,1,2,4.0,390.0,2,0,9219.0
1,2,1,1009.71,0.72,277.7,1,63,5,2,3,60.39,59,181.17,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,7,1,1665.24,1.76,676.56,2,50,7,7,4,263.41,28,1053.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,1,738.8,1.46,562.14,2,66,1,8,2,139.1,66,278.2,755,2088,3,2,5.0,251.0,1,1,3202.0
1,0,1,1214.82,1.11,425.98,2,17,8,0,1,208.04,18,208.04,2599,22,2,4,2.0,158.0,1,2,2520.0
1,3,1,1576.97,1.66,637.56,2,10,0,3,1,313.02,9,313.02,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,7,1,1052.6,1.36,522.34,1,78,7,7,3,263.41,78,790.23,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,2,2,697.65,1.49,573.81,0,110,5,2,1,60.39,72,60.39,1537,1284,3,0,1.0,413.0,1,1,4523.0
2,3,0,808.63,1.49,573.81,0,105,0,3,4,313.02,105,1252.08,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,8,0,538.95,0.67,257.81,0,28,1,8,4,139.1,36,556.4,2164,4,0,4,1.0,65.0,2,0,781.0
6,1,2,586.06,0.67,257.81,2,39,4,1,1,247.62,38,247.62,317,350,2,1,5.0,235.0,2,2,3706.0
2,3,2,1030.13,1.49,573.81,2,49,0,3,4,313.02,15,1252.08,1127,9,2,1,4.0,303.0,1,1,4415.0
3,4,0,780.68,1.84,709.37,2,19,3,4,1,242.88,27,242.88,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,7,2,1242.65,2.05,788.55,0,82,7,7,3,263.41,81,790.23,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,0,2,1248.7,2.1,808.85,2,85,8,0,3,208.04,97,624.12,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,5,2,918.66,1.76,676.53,0,69,2,5,2,312.83,68,625.66,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,5,0,659.43,1.39,535.4,0,154,2,5,1,312.83,141,312.83,346,418,1,0,5.0,176.0,0,2,5117.0
6,1,1,742.94,0.67,257.81,0,12,4,1,2,247.62,12,495.24,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,8,0,446.73,1.02,392.76,2,35,1,8,1,139.1,34,139.1,3228,2611,1,2,4.0,414.0,0,2,9698.0
3,1,0,555.01,1.66,637.56,2,80,4,1,3,247.62,75,742.86,2012,1967,1,0,1.0,117.0,2,2,3330.0
0,5,1,1124.11,1.44,555.74,0,159,2,5,4,312.83,128,1251.32,3051,3309,0,1,3.0,149.0,0,0,1570.0
