travelCode,User_ID,Flight_price,Flight_duration,Flight_Distance,Departure_date,Hotel_stay,Check-in_x,Hotel_TotalPrice,Check-in_y,pickupLocation,dropoffLocation,carType,rentalAgency,rentalDuration,Car_total_distance,fuelPolicy,total_rent_price,Car_rented,review_car,review_hotel,review_flights,car_rating,overall_rating
19984,194,301.51,0.58,222.67,135,3,157,728.64,194,3347,3335,4,5,,,3,,0,35,12,8,0,3.5
19986,194,545.95,1.26,486.52,65,4,165,556.4,194,3347,3335,4,5,,,3,,0,35,44,40,0,2.5
19991,194,908.93,2.3,885.57,76,2,185,331.98,194,3347,3335,4,5,,,3,,0,35,23,6,0,2.0
19993,194,1190.94,1.55,597.61,150,4,193,663.96,194,3347,3335,4,5,,,3,,0,35,27,36,0,3.5
19997,194,893.65,0.67,257.81,125,2,10,278.2,194,3347,3335,4,5,,,3,,0,35,15,12,0,2.0
19998,194,726.19,1.43,550.69,171,4,14,971.52,194,3347,3335,4,5,,,3,,0,35,29,13,0,2.0
19999,194,761.2,1.76,676.53,7,4,18,1252.08,194,3347,3335,4,5,,,3,,0,35,6,18,0,2.0
20000,194,1515.79,2.1,808.85,11,1,22,313.02,194,3347,3335,4,5,,,3,,0,35,38,0,0,2.0
20001,194,803.39,1.76,676.53,106,3,26,939.06,194,3347,3335,4,5,,,3,,0,35,7,19,0,2.0
20003,194,791.66,1.43,550.69,14,4,34,971.52,194,3347,3335,4,5,,,3,,0,35,12,31,0,2.0
20008,194,472.72,1.11,425.98,24,3,54,742.86,194,3347,3335,4,5,,,3,,0,35,23,7,0,2.0
20010,194,717.04,1.55,597.61,132,2,62,331.98,194,3347,3335,4,5,,,3,,0,35,11,36,0,3.5
20014,194,869.13,2.1,808.85,121,3,78,939.06,194,3347,3335,4,5,,,3,,0,35,0,18,0,2.0
20016,194,1007.72,1.55,597.61,34,4,86,663.96,194,3347,3335,4,5,,,3,,0,35,8,42,0,2.0
20017,194,638.63,0.63,242.21,38,1,90,247.62,194,3347,3335,4,5,,,3,,0,35,29,3,0,3.5
20019,194,1088.87,1.44,555.74,147,3,98,938.49,194,3347,3335,4,5,,,3,,0,35,12,2,0,3.5
20020,194,538.95,0.67,257.81,192,3,102,417.3,194,3347,3335,4,5,,,3,,0,35,17,6,0,2.5
20027,194,1107.52,1.43,550.69,117,3,125,728.64,194,3347,3335,4,5,,,3,,0,35,43,25,0,1.5
20028,194,1611.14,2.3,885.57,162,1,128,165.99,194,3347,3335,4,5,,,3,,0,35,26,41,0,3.5
20029,194,1470.41,2.05,788.55,52,3,131,790.23,126,1698,969,3,3,1.0,62.0,0,1034.0,2,29,32,27,2,2.333333333333333
20032,194,709.25,0.63,242.21,140,2,140,495.24,194,3347,3335,4,5,,,3,,0,35,13,4,0,2.0
20037,194,1582.41,2.1,808.85,176,2,160,626.04,194,3347,3335,4,5,,,3,,0,35,3,41,0,2.5
20041,194,889.07,1.66,637.56,156,3,176,939.06,194,3347,3335,4,5,,,3,,0,35,42,12,0,2.0
20042,194,440.69,0.48,183.37,71,2,180,331.98,194,3347,3335,4,5,,,3,,0,35,11,13,0,2.0
20043,194,1096.58,0.72,277.7,75,1,184,60.39,194,3347,3335,4,5,,,3,,0,35,0,33,0,2.5
20045,194,721.93,0.63,242.21,142,3,192,742.86,194,3347,3335,4,5,,,3,,0,35,10,34,0,5.0
20049,195,1313.76,1.43,550.69,59,4,147,971.52,194,3347,3335,4,5,,,3,,0,35,10,34,0,5.0
20054,195,670.13,1.26,486.52,67,4,167,556.4,194,3347,3335,4,5,,,3,,0,35,37,30,0,2.5
20058,195,1287.52,1.11,425.98,74,3,183,624.12,178,81,1514,0,1,1.0,206.0,2,1919.0,1,14,9,39,2,2.0
20059,195,697.22,0.63,242.21,78,1,187,247.62,194,3347,3335,4,5,,,3,,0,35,6,34,0,3.5
20061,195,717.04,1.55,597.61,170,1,195,165.99,194,3347,3335,4,5,,,3,,0,35,10,2,0,5.0
20066,195,752.27,1.02,392.76,189,1,16,139.1,194,3347,3335,4,5,,,3,,0,35,42,1,0,3.5
20077,195,1470.41,2.05,788.55,101,1,60,263.41,194,3347,3335,4,5,,,3,,0,35,20,15,0,2.0
20081,195,446.73,1.02,392.76,88,2,76,278.2,194,3347,3335,4,5,,,3,,0,35,21,30,0,2.0
20082,195,533.8,0.67,257.81,133,4,80,556.4,194,3347,3335,4,5,,,3,,0,35,10,31,0,3.5
20086,195,1116.83,1.69,650.1,116,4,96,241.56,194,3347,3335,4,5,,,3,,0,35,26,41,0,3.5
20087,195,432.1,0.63,242.21,161,1,100,312.83,194,3347,3335,4,5,,,3,,0,35,6,8,0,3.5
20088,195,1685.23,1.76,676.56,42,3,104,790.23,194,3347,3335,4,5,,,3,,0,35,20,33,0,2.5
20095,195,721.93,0.63,242.21,129,3,127,742.86,194,3347,3335,4,5,,,3,,0,35,29,41,0,2.0
20096,195,301.51,0.58,222.67,175,4,130,971.52,194,3347,3335,4,5,,,3,,0,35,23,2,0,3.5
20097,195,1515.79,2.1,808.85,54,1,133,313.02,194,3347,3335,4,5,,,3,,0,35,40,10,0,2.0
20100,195,883.63,1.26,486.52,154,2,142,278.2,194,3347,3335,4,5,,,3,,0,35,28,35,0,2.5
20103,195,1107.52,1.43,550.69,96,1,154,242.88,194,3347,3335,4,5,,,3,,0,35,5,4,0,2.5
20111,195,1116.83,1.69,650.1,77,1,186,60.39,194,3347,3335,4,5,,,3,,0,35,9,33,0,2.5
20127,195,457.95,0.48,183.37,21,2,51,331.98,194,3347,3335,4,5,,,3,,0,35,11,38,0,2.0
20128,195,439.38,0.63,242.21,25,1,55,247.62,194,3347,3335,4,5,,,3,,0,35,13,36,0,3.5
20135,195,835.21,1.44,555.74,174,1,83,312.83,194,3347,3335,4,5,,,3,,0,35,38,25,0,2.0
20136,195,1300.81,1.44,555.74,35,1,87,208.04,194,3347,3335,4,5,,,3,,0,35,12,26,0,2.0
20138,195,538.95,0.67,257.81,108,3,95,417.3,194,3347,3335,4,5,,,3,,0,35,36,36,0,3.5
20139,195,1069.12,1.39,535.4,153,3,99,181.17,194,3347,3335,4,5,,,3,,0,35,31,32,0,3.5
20144,195,549.96,0.46,176.33,185,3,117,728.64,194,3347,3335,4,5,,,3,,0,35,19,2,0,3.5
20148,195,538.95,0.67,257.81,167,1,129,139.1,194,3347,3335,4,5,,,3,,0,35,34,5,0,2.0
20150,195,1189.32,1.66,637.56,56,4,135,1252.08,130,2084,2614,1,1,2.0,56.0,1,2269.0,2,26,19,37,5,3.0
20153,195,598.61,0.46,176.33,194,1,145,242.88,194,3347,3335,4,5,,,3,,0,35,44,10,0,2.0
20156,195,875.41,1.44,555.74,135,1,157,312.83,194,3347,3335,4,5,,,3,,0,35,40,16,0,2.0
20159,195,1181.19,1.44,555.74,69,3,169,624.12,194,3347,3335,4,5,,,3,,0,35,40,30,0,2.5
20165,195,832.77,1.39,535.4,150,1,193,60.39,194,3347,3335,4,5,,,3,,0,35,21,25,0,1.5
20169,195,1346.6,1.76,676.56,125,2,10,526.82,194,3347,3335,4,5,,,3,,0,35,38,42,0,2.0
20170,195,1242.65,2.05,788.55,171,1,14,263.41,14,1496,1479,1,0,5.0,109.0,1,3751.0,3,18,8,33,2,2.333333333333333
20171,195,1268.97,1.76,676.56,7,3,18,790.23,194,3347,3335,4,5,,,3,,0,35,25,8,0,3.5
20175,195,1096.58,0.72,277.7,14,4,34,241.56,34,667,796,1,4,3.0,273.0,1,6735.0,2,11,15,22,2,2.333333333333333
20176,195,654.88,1.11,425.98,18,3,38,624.12,194,3347,3335,4,5,,,3,,0,35,21,23,0,1.5
20177,195,1074.75,1.76,676.53,107,2,42,626.04,194,3347,3335,4,5,,,3,,0,35,5,3,0,4.0
20191,195,488.73,0.58,222.67,147,2,98,485.76,194,3347,3335,4,5,,,3,,0,35,10,5,0,3.5
20192,195,669.83,0.58,222.67,192,3,102,728.64,194,3347,3335,4,5,,,3,,0,35,39,38,0,2.0
20197,195,1313.76,1.43,550.69,47,2,119,485.76,194,3347,3335,4,5,,,3,,0,35,17,16,0,2.5
20201,195,539.39,0.48,183.37,52,1,131,165.99,194,3347,3335,4,5,,,3,,0,35,26,7,0,3.5
20208,195,717.04,1.55,597.61,130,1,156,165.99,194,3347,3335,4,5,,,3,,0,35,0,32,0,3.5
20209,195,440.69,0.48,183.37,176,1,160,165.99,155,2065,869,2,2,2.0,82.0,0,1601.0,1,13,28,42,2,2.0
20210,195,712.64,1.55,597.61,64,3,164,497.97,194,3347,3335,4,5,,,3,,0,35,25,33,0,2.5
20212,195,889.07,1.66,637.56,111,1,172,313.02,167,1103,478,1,1,2.0,489.0,0,10930.0,2,8,39,31,2,2.0
20218,195,1387.89,1.69,650.1,188,1,196,60.39,194,3347,3335,4,5,,,3,,0,35,2,9,0,2.0
20222,195,803.39,1.76,676.53,164,2,13,626.04,194,3347,3335,4,5,,,3,,0,35,19,26,0,2.0
20224,195,1038.95,1.39,535.4,10,4,21,241.56,194,3347,3335,4,5,,,3,,0,35,27,42,0,2.0
20225,195,1611.14,2.3,885.57,99,4,25,663.96,194,3347,3335,4,5,,,3,,0,35,39,37,0,2.0
20226,195,1389.37,1.69,650.1,144,1,29,60.39,194,3347,3335,4,5,,,3,,0,35,32,30,0,3.0
20229,195,1569.65,1.66,637.56,100,4,41,1252.08,194,3347,3335,4,5,,,3,,0,35,10,5,0,3.5
20230,195,638.63,0.63,242.21,145,3,45,742.86,194,3347,3335,4,5,,,3,,0,35,18,22,0,4.0
20231,195,1021.53,1.69,650.1,190,4,49,241.56,194,3347,3335,4,5,,,3,,0,35,41,21,0,2.0
20239,195,654.88,1.11,425.98,160,3,81,624.12,194,3347,3335,4,5,,,3,,0,35,24,10,0,2.5
20241,195,835.21,1.44,555.74,37,1,89,312.83,194,3347,3335,4,5,,,3,,0,35,1,40,0,2.5
20242,195,1612.39,2.3,885.57,93,4,93,663.96,90,1754,3052,2,4,3.0,326.0,2,4596.0,3,1,20,26,1,1.666666666666667
20244,195,439.38,0.63,242.21,184,2,101,495.24,194,3347,3335,4,5,,,3,,0,35,18,33,0,4.0
20245,195,1088.87,1.44,555.74,43,2,105,625.66,194,3347,3335,4,5,,,3,,0,35,43,29,0,3.0
20250,196,1124.11,1.44,555.74,110,3,155,938.49,194,3347,3335,4,5,,,3,,0,35,7,5,0,2.0
20253,196,410.79,1.02,392.76,67,1,167,139.1,194,3347,3335,4,5,,,3,,0,35,28,42,0,2.0
20255,196,440.69,0.48,183.37,136,4,175,663.96,194,3347,3335,4,5,,,3,,0,35,1,12,0,2.0
20261,196,1132.81,2.1,808.85,0,4,0,1252.08,194,3347,3335,4,5,,,3,,0,35,38,40,0,2.5
20266,196,1685.23,1.76,676.56,9,2,20,526.82,194,3347,3335,4,5,,,3,,0,35,3,39,0,2.5
20269,196,1515.79,2.1,808.85,172,1,32,313.02,194,3347,3335,4,5,,,3,,0,35,41,11,0,2.0
20272,196,1569.65,1.66,637.56,120,1,44,313.02,43,1633,725,2,1,5.0,324.0,2,4770.0,1,21,33,20,5,5.0
20274,196,1596.61,2.05,788.55,22,2,52,526.82,194,3347,3335,4,5,,,3,,0,35,16,41,0,3.5
20278,196,1249.83,2.05,788.55,191,2,68,526.82,194,3347,3335,4,5,,,3,,0,35,14,17,0,1.5
20281,196,1214.82,1.11,425.98,133,1,80,208.04,194,3347,3335,4,5,,,3,,0,35,24,6,0,2.5
20283,196,1096.58,0.72,277.7,36,3,88,181.17,194,3347,3335,4,5,,,3,,0,35,17,38,0,2.5
20285,196,721.2,1.11,425.98,116,3,96,624.12,194,3347,3335,4,5,,,3,,0,35,31,7,0,2.0
20286,196,752.27,1.02,392.76,161,2,100,278.2,194,3347,3335,4,5,,,3,,0,35,10,0,0,3.5
20290,196,533.8,0.67,257.81,148,1,115,139.1,194,3347,3335,4,5,,,3,,0,35,5,42,0,2.5
20292,196,670.13,1.26,486.52,49,1,121,139.1,194,3347,3335,4,5,,,3,,0,35,24,24,0,2.5
20293,196,1376.09,1.69,650.1,84,2,124,120.78,194,3347,3335,4,5,,,3,,0,35,37,35,0,2.5
20294,196,427.25,0.46,176.33,129,1,127,242.88,194,3347,3335,4,5,,,3,,0,35,13,28,0,2.0
20295,196,1069.12,1.39,535.4,175,4,130,241.56,194,3347,3335,4,5,,,3,,0,35,8,17,0,1.5
20298,196,1174.97,2.1,808.85,109,3,139,939.06,194,3347,3335,4,5,,,3,,0,35,41,23,0,2.0
20301,196,932.22,1.44,555.74,62,4,150,832.16,194,3347,3335,4,5,,,3,,0,35,6,20,0,3.5
20306,196,1487.52,1.66,637.56,70,1,170,313.02,194,3347,3335,4,5,,,3,,0,35,31,29,0,3.5
20307,196,851.15,0.72,277.7,123,4,174,241.56,194,3347,3335,4,5,,,3,,0,35,18,13,0,3.5
20308,196,474.6,0.58,222.67,169,4,178,971.52,194,3347,3335,4,5,,,3,,0,35,44,7,0,2.0
20309,196,1354.53,1.76,676.53,73,4,182,1252.08,194,3347,3335,4,5,,,3,,0,35,34,34,0,3.5
20310,196,1684.05,2.16,830.86,77,3,186,790.23,194,3347,3335,4,5,,,3,,0,35,33,40,0,4.0
20315,196,393.68,0.63,242.21,86,2,7,495.24,194,3347,3335,4,5,,,3,,0,35,5,16,0,2.5
20318,196,360.22,0.58,222.67,8,4,19,971.52,194,3347,3335,4,5,,,3,,0,35,40,27,0,2.0
20321,196,1569.65,1.66,637.56,158,1,31,313.02,194,3347,3335,4,5,,,3,,0,35,8,27,0,2.0
20323,196,743.54,1.69,650.1,19,3,39,181.17,38,3241,481,0,4,4.0,183.0,0,1883.0,1,33,1,24,2,2.0
20339,197,371.04,0.48,183.37,170,4,195,663.96,194,3347,3335,4,5,,,3,,0,35,1,19,0,2.0
20343,197,793.15,1.39,535.4,143,4,12,241.56,194,3347,3335,4,5,,,3,,0,35,4,6,0,2.0
20347,197,750.0,0.67,257.81,126,4,28,556.4,194,3347,3335,4,5,,,3,,0,35,13,3,0,3.5
20348,197,563.71,1.39,535.4,172,4,32,241.56,194,3347,3335,4,5,,,3,,0,35,32,25,0,2.5
20350,197,1214.82,1.11,425.98,20,3,40,624.12,194,3347,3335,4,5,,,3,,0,35,23,29,0,3.5
20351,197,427.25,0.46,176.33,120,1,44,242.88,194,3347,3335,4,5,,,3,,0,35,5,4,0,2.5
20364,197,1110.76,1.39,535.4,116,1,96,60.39,194,3347,3335,4,5,,,3,,0,35,12,36,0,3.5
20368,197,577.71,0.46,176.33,103,3,112,728.64,107,3141,2078,1,3,5.0,187.0,1,5312.0,1,20,31,13,2,2.0
20372,197,992.17,0.67,257.81,84,3,124,417.3,194,3347,3335,4,5,,,3,,0,35,7,22,0,2.5
20374,197,670.13,1.26,486.52,175,3,130,417.3,194,3347,3335,4,5,,,3,,0,35,37,39,0,2.0
20380,197,1214.82,1.11,425.98,62,2,150,416.08,194,3347,3335,4,5,,,3,,0,35,37,27,0,2.0
20381,197,793.15,1.39,535.4,96,1,154,60.39,194,3347,3335,4,5,,,3,,0,35,30,20,0,3.5
20386,197,1611.14,2.3,885.57,123,2,174,331.98,194,3347,3335,4,5,,,3,,0,35,5,30,0,3.0
20388,197,301.51,0.58,222.67,73,4,182,971.52,194,3347,3335,4,5,,,3,,0,35,31,30,0,2.5
20389,197,884.94,1.66,637.56,77,2,186,626.04,194,3347,3335,4,5,,,3,,0,35,18,0,0,3.5
20391,197,1300.81,1.44,555.74,157,4,194,832.16,189,911,2973,2,4,1.0,474.0,0,6198.0,3,29,28,40,2,2.333333333333333
20392,197,721.93,0.63,242.21,198,2,198,495.24,194,3347,3335,4,5,,,3,,0,35,26,18,0,3.5
20393,197,709.25,0.63,242.21,3,2,3,495.24,194,3347,3335,4,5,,,3,,0,35,28,3,0,3.5
20399,197,772.21,0.63,242.21,113,1,27,312.83,194,3347,3335,4,5,,,3,,0,35,4,18,0,2.0
20404,197,943.36,2.16,830.86,159,2,47,526.82,194,3347,3335,4,5,,,3,,0,35,6,6,0,2.0
20410,197,371.04,0.48,183.37,29,3,71,497.97,194,3347,3335,4,5,,,3,,0,35,24,21,0,2.5
20411,197,539.39,0.48,183.37,82,2,75,331.98,194,3347,3335,4,5,,,3,,0,35,37,26,0,2.0
20420,197,1582.41,2.1,808.85,94,3,111,939.06,194,3347,3335,4,5,,,3,,0,35,24,5,0,2.5
20424,197,1499.93,2.1,808.85,51,4,123,1252.08,194,3347,3335,4,5,,,3,,0,35,34,20,0,3.5
20435,198,706.36,1.11,425.98,110,3,155,742.86,194,3347,3335,4,5,,,3,,0,35,19,38,0,2.0
20438,198,488.73,0.58,222.67,67,1,167,242.88,194,3347,3335,4,5,,,3,,0,35,10,1,0,5.0
20439,198,1487.52,1.66,637.56,91,3,171,939.06,194,3347,3335,4,5,,,3,,0,35,12,33,0,2.5
20440,199,371.04,0.48,183.37,168,2,143,331.98,194,3347,3335,4,5,,,3,,0,35,8,16,0,2.0
20441,199,921.08,1.76,676.56,59,1,147,263.41,194,3347,3335,4,5,,,3,,0,35,32,9,0,2.5
20443,199,954.78,1.26,486.52,110,3,155,417.3,194,3347,3335,4,5,,,3,,0,35,9,8,0,3.5
20444,199,1190.94,1.55,597.61,155,3,159,497.97,194,3347,3335,4,5,,,3,,0,35,7,20,0,3.5
20446,199,1249.83,2.05,788.55,67,4,167,1053.64,194,3347,3335,4,5,,,3,,0,35,44,42,0,2.0
20451,199,1499.93,2.1,808.85,78,4,187,1252.08,194,3347,3335,4,5,,,3,,0,35,8,14,0,2.0
20453,199,440.69,0.48,183.37,170,1,195,165.99,194,3347,3335,4,5,,,3,,0,35,25,28,0,2.0
20455,199,1074.75,1.76,676.53,4,2,4,626.04,194,3347,3335,4,5,,,3,,0,35,31,36,0,3.5
20456,199,670.13,1.26,486.52,98,3,8,417.3,194,3347,3335,4,5,,,3,,0,35,15,2,0,3.5
20458,199,432.1,0.63,242.21,189,1,16,312.83,194,3347,3335,4,5,,,3,,0,35,41,31,0,2.0
20460,199,332.1,0.46,176.33,80,4,24,971.52,194,3347,3335,4,5,,,3,,0,35,9,5,0,2.0
20461,199,832.77,1.39,535.4,126,2,28,120.78,194,3347,3335,4,5,,,3,,0,35,18,16,0,3.5
20463,199,344.26,0.48,183.37,16,4,36,663.96,194,3347,3335,4,5,,,3,,0,35,31,7,0,2.0
20464,199,588.14,1.02,392.76,20,3,40,417.3,194,3347,3335,4,5,,,3,,0,35,35,10,0,2.0
20465,199,1346.6,1.76,676.56,120,4,44,1053.64,194,3347,3335,4,5,,,3,,0,35,1,11,0,2.0
20466,199,1582.41,2.1,808.85,165,1,48,313.02,194,3347,3335,4,5,,,3,,0,35,5,28,0,2.5
20470,199,535.95,0.46,176.33,146,3,64,728.64,62,1441,2502,3,3,3.0,57.0,1,1121.0,2,18,29,37,2,2.0
20477,199,586.04,0.48,183.37,40,4,92,663.96,194,3347,3335,4,5,,,3,,0,35,18,38,0,3.5
20479,199,1242.65,2.05,788.55,161,4,100,1053.64,194,3347,3335,4,5,,,3,,0,35,1,32,0,3.5
20486,199,360.22,0.58,222.67,84,3,124,728.64,194,3347,3335,4,5,,,3,,0,35,13,42,0,2.0
20489,199,1714.75,2.16,830.86,54,4,133,1053.64,194,3347,3335,4,5,,,3,,0,35,9,37,0,2.0
20496,200,1007.72,1.55,597.61,155,4,159,663.96,194,3347,3335,4,5,,,3,,0,35,41,21,0,2.0
20500,200,539.39,0.48,183.37,136,2,175,331.98,194,3347,3335,4,5,,,3,,0,35,36,23,0,2.0
20502,200,1470.41,2.05,788.55,74,3,183,790.23,194,3347,3335,4,5,,,3,,0,35,1,13,0,2.0
20506,201,957.68,1.11,425.98,59,4,147,990.48,142,2247,2307,0,3,2.0,478.0,0,4151.0,2,27,12,34,3,3.333333333333333
20520,201,1723.71,2.16,830.86,4,3,4,790.23,194,3347,3335,4,5,,,3,,0,35,36,1,0,3.5
20521,201,842.11,2.05,788.55,98,2,8,526.82,194,3347,3335,4,5,,,3,,0,35,20,5,0,2.0
20527,201,1354.53,1.76,676.53,172,3,32,939.06,194,3347,3335,4,5,,,3,,0,35,35,10,0,2.0
20531,201,577.71,0.46,176.33,165,3,48,728.64,194,3347,3335,4,5,,,3,,0,35,39,22,0,2.5
20545,202,1222.24,1.66,637.56,182,4,179,1252.08,174,1250,1713,2,4,4.0,143.0,1,2521.0,2,17,31,19,2,2.0
20547,202,669.83,0.58,222.67,78,3,187,728.64,194,3347,3335,4,5,,,3,,0,35,13,40,0,2.5
20554,202,684.88,1.44,555.74,189,1,16,208.04,194,3347,3335,4,5,,,3,,0,35,16,32,0,5.0
20556,202,410.79,1.02,392.76,80,3,24,417.3,194,3347,3335,4,5,,,3,,0,35,36,38,0,2.0
20557,202,535.95,0.46,176.33,126,4,28,971.52,194,3347,3335,4,5,,,3,,0,35,22,26,0,2.0
20559,202,721.2,1.11,425.98,16,4,36,832.16,194,3347,3335,4,5,,,3,,0,35,41,37,0,2.0
20562,202,721.2,1.11,425.98,165,3,48,624.12,194,3347,3335,4,5,,,3,,0,35,27,40,0,2.5
20565,202,421.2,0.63,242.21,101,3,60,938.49,194,3347,3335,4,5,,,3,,0,35,39,25,0,2.0
20566,202,559.13,0.63,242.21,146,2,64,625.66,194,3347,3335,4,5,,,3,,0,35,17,2,0,4.0
20570,202,1433.35,1.43,550.69,133,1,80,242.88,194,3347,3335,4,5,,,3,,0,35,42,16,0,2.0
20572,203,1288.79,2.16,830.86,168,1,143,263.41,194,3347,3335,4,5,,,3,,0,35,44,40,0,2.5
20573,203,1685.23,1.76,676.56,59,2,147,526.82,194,3347,3335,4,5,,,3,,0,35,14,17,0,1.5
20575,203,804.24,0.63,242.21,110,2,155,625.66,194,3347,3335,4,5,,,3,,0,35,23,15,0,2.0
20585,203,743.54,1.69,650.1,170,1,195,60.39,194,3347,3335,4,5,,,3,,0,35,36,42,0,2.0
20595,203,980.83,1.26,486.52,16,1,36,139.1,194,3347,3335,4,5,,,3,,0,35,23,15,0,2.0
20600,203,804.24,0.63,242.21,26,1,56,312.83,194,3347,3335,4,5,,,3,,0,35,24,42,0,2.5
20601,203,1270.03,2.3,885.57,101,1,60,165.99,194,3347,3335,4,5,,,3,,0,35,4,32,0,3.5
20608,203,755.62,1.11,425.98,36,1,88,247.62,194,3347,3335,4,5,,,3,,0,35,9,40,0,2.5
20616,203,1183.57,1.55,597.61,193,3,118,497.97,194,3347,3335,4,5,,,3,,0,35,15,21,0,2.0
20618,203,721.93,0.63,242.21,84,2,124,495.24,194,3347,3335,4,5,,,3,,0,35,4,16,0,2.0
20622,203,883.63,1.26,486.52,57,4,136,556.4,194,3347,3335,4,5,,,3,,0,35,22,33,0,2.5
20624,203,904.0,0.67,257.81,154,1,142,139.1,194,3347,3335,4,5,,,3,,0,35,31,35,0,2.5
20629,203,573.61,0.63,242.21,187,1,162,247.62,194,3347,3335,4,5,,,3,,0,35,2,35,0,2.5
20630,203,1189.86,1.55,597.61,66,3,166,497.97,194,3347,3335,4,5,,,3,,0,35,23,38,0,2.0
20632,203,1088.87,1.44,555.74,123,2,174,625.66,194,3347,3335,4,5,,,3,,0,35,37,1,0,3.5
20634,203,1009.71,0.72,277.7,73,4,182,241.56,194,3347,3335,4,5,,,3,,0,35,33,3,0,5.0
20639,203,628.96,0.58,222.67,3,1,3,242.88,194,3347,3335,4,5,,,3,,0,35,8,2,0,3.5
20640,203,1371.83,1.76,676.53,86,2,7,626.04,194,3347,3335,4,5,,,3,,0,35,24,3,0,4.0
20642,203,1684.05,2.16,830.86,177,4,15,1053.64,194,3347,3335,4,5,,,3,,0,35,21,25,0,1.5
20644,203,1038.95,1.39,535.4,12,4,23,241.56,194,3347,3335,4,5,,,3,,0,35,8,33,0,2.5
20645,203,1706.89,2.3,885.57,113,3,27,497.97,194,3347,3335,4,5,,,3,,0,35,3,32,0,4.0
20652,203,755.62,1.11,425.98,25,3,55,742.86,194,3347,3335,4,5,,,3,,0,35,22,21,0,2.0
20654,203,804.24,0.63,242.21,137,2,63,625.66,194,3347,3335,4,5,,,3,,0,35,40,19,0,2.0
20655,203,743.54,1.69,650.1,183,2,67,120.78,194,3347,3335,4,5,,,3,,0,35,11,5,0,2.0
20662,203,1706.89,2.3,885.57,108,1,95,165.99,92,1005,2378,0,4,5.0,226.0,1,2304.0,1,29,43,30,2,2.0
20669,203,750.0,0.67,257.81,48,1,120,139.1,194,3347,3335,4,5,,,3,,0,35,10,7,0,3.5
20670,203,1124.11,1.44,555.74,51,2,123,625.66,194,3347,3335,4,5,,,3,,0,35,0,18,0,2.0
20671,203,1074.75,1.76,676.53,122,1,126,313.02,194,3347,3335,4,5,,,3,,0,35,33,8,0,5.0
20673,203,1569.65,1.66,637.56,53,3,132,939.06,194,3347,3335,4,5,,,3,,0,35,17,2,0,4.0
20674,203,943.36,2.16,830.86,56,4,135,1053.64,194,3347,3335,4,5,,,3,,0,35,27,5,0,2.0
20677,203,875.41,1.44,555.74,194,4,145,1251.32,194,3347,3335,4,5,,,3,,0,35,40,19,0,2.0
20678,203,1132.81,2.1,808.85,61,4,149,1252.08,194,3347,3335,4,5,,,3,,0,35,3,33,0,3.0
20680,203,698.1,0.67,257.81,135,2,157,278.2,194,3347,3335,4,5,,,3,,0,35,20,28,0,2.0
20682,203,1484.94,2.05,788.55,65,3,165,790.23,194,3347,3335,4,5,,,3,,0,35,34,1,0,3.5
20684,203,943.36,2.16,830.86,118,4,173,1053.64,194,3347,3335,4,5,,,3,,0,35,34,38,0,2.0
20687,203,1132.81,2.1,808.85,76,2,185,626.04,194,3347,3335,4,5,,,3,,0,35,24,25,0,2.5
20692,203,756.3,1.02,392.76,79,1,6,139.1,194,3347,3335,4,5,,,3,,0,35,24,7,0,2.5
20693,203,804.24,0.63,242.21,125,4,10,1251.32,194,3347,3335,4,5,,,3,,0,35,22,31,0,2.0
20701,203,410.79,1.02,392.76,107,2,42,278.2,194,3347,3335,4,5,,,3,,0,35,30,23,0,2.0
20704,203,717.04,1.55,597.61,24,1,54,165.99,53,1149,2949,2,4,3.0,140.0,0,2390.0,1,2,8,23,2,2.0
20706,203,301.51,0.58,222.67,132,4,62,971.52,194,3347,3335,4,5,,,3,,0,35,32,28,0,2.5
20709,203,1434.38,1.76,676.53,32,2,74,626.04,194,3347,3335,4,5,,,3,,0,35,18,26,0,3.5
20720,203,755.62,1.11,425.98,180,1,116,247.62,194,3347,3335,4,5,,,3,,0,35,20,2,0,3.5
20726,204,1288.79,2.16,830.86,110,3,155,790.23,194,3347,3335,4,5,,,3,,0,35,39,26,0,2.0
20727,204,842.11,2.05,788.55,155,2,159,526.82,194,3347,3335,4,5,,,3,,0,35,18,35,0,4.0
20728,204,904.0,0.67,257.81,197,4,163,556.4,194,3347,3335,4,5,,,3,,0,35,43,32,0,3.0
20732,204,750.92,1.69,650.1,182,1,179,60.39,194,3347,3335,4,5,,,3,,0,35,35,6,0,2.0
20733,204,1007.72,1.55,597.61,74,2,183,331.98,194,3347,3335,4,5,,,3,,0,35,31,2,0,3.5
20735,204,1107.52,1.43,550.69,124,2,191,485.76,194,3347,3335,4,5,,,3,,0,35,23,28,0,2.0
20740,204,474.6,0.58,222.67,143,1,12,242.88,194,3347,3335,4,5,,,3,,0,35,41,1,0,3.5
20743,204,630.34,1.02,392.76,80,3,24,417.3,194,3347,3335,4,5,,,3,,0,35,33,38,0,3.5
20745,204,712.64,1.55,597.61,172,1,32,165.99,194,3347,3335,4,5,,,3,,0,35,4,28,0,2.0
20746,204,1434.91,1.43,550.69,16,2,36,485.76,36,1837,722,3,3,1.0,297.0,1,3357.0,3,13,10,2,2,4.0
20754,204,410.79,1.02,392.76,191,1,68,139.1,194,3347,3335,4,5,,,3,,0,35,29,7,0,2.0
