User_ID,travelCode,Check-in,pickupLocation,dropoffLocation,carType,rentalAgency,rentalDuration,Car_total_distance,fuelPolicy,Car_bookingStatus,total_rent_price
466,47998,04/30/2020,Roychester,North Juliaville,Hatchback,Enterprise,2,337,Prepaid,Confirmed,3018
468,48042,11/14/2019,Wrightview,Hectorfurt,Luxury,Hertz,5,467,Prepaid,Confirmed,10919
469,48049,10/03/2019,North John,Laneton,Hatchback,Sixt,2,350,Prepaid,Cancelled,3146
470,48172,11/07/2019,Jordanton,West Michaelmouth,SUV,Enterprise,4,355,Full-to-Full,Pending,5061
470,48194,04/09/2020,Brentton,Johnbury,Hatchback,Avis,5,400,Prepaid,Confirmed,3666
472,48328,12/03/2020,Seanfort,Wrightmouth,Hatchback,Sixt,4,490,Partial,Cancelled,4332
472,48331,12/24/2020,West Maria,Hughesberg,Hatchback,Enterprise,3,187,Partial,Cancelled,1873
474,48361,10/10/2019,South Kenneth,Aliciahaven,Luxury,Budget,5,301,Full-to-Full,Confirmed,7611
474,48374,01/09/2020,Kristinmouth,Adamview,SUV,Budget,4,303,Partial,Confirmed,4415
474,48379,02/13/2020,Lake Thomasland,Lake Joshua,Hatchback,Avis,4,257,Prepaid,Cancelled,2505
474,48391,05/07/2020,West Stephanie,South Thomas,Sedan,Avis,1,269,Full-to-Full,Pending,3096
475,48456,12/19/2019,West Amanda,South Ernest,Sedan,Avis,4,224,Prepaid,Cancelled,2835
475,48478,05/21/2020,North Alyssamouth,Jacksonmouth,Sedan,Budget,3,360,Partial,Cancelled,4122
475,48486,07/16/2020,North Louisview,North Johnside,Hatchback,Hertz,1,339,Partial,Confirmed,3005
476,48493,10/03/2019,Lake Stevenside,Laurenfort,Hatchback,Hertz,4,123,Prepaid,Confirmed,1417
476,48498,11/07/2019,Lake Kristina,West Kevinshire,SUV,Hertz,1,148,Partial,Cancelled,2311
477,48527,11/21/2019,New Jessica,New Leonstad,Hatchback,Budget,3,461,Full-to-Full,Cancelled,4077
477,48576,10/29/2020,Danielleland,South Krystalfurt,Luxury,Budget,3,136,Full-to-Full,Pending,4012
477,48579,11/19/2020,Millstown,Saraview,SUV,Budget,5,221,Full-to-Full,Confirmed,3547
478,48667,05/14/2020,East Adamborough,North John,Hatchback,Hertz,3,222,Partial,Cancelled,2164
478,48681,08/20/2020,North Colinchester,New Joel,Luxury,Enterprise,2,389,Full-to-Full,Confirmed,8909
478,48760,02/24/2022,West Waltertown,East Davidport,Sedan,Enterprise,2,377,Prepaid,Pending,4247
478,48765,03/31/2022,Nicolemouth,Lake Charles,Luxury,Budget,2,252,Partial,Confirmed,6170
478,48807,01/19/2023,Lake Kristi,Ronaldland,SUV,Budget,4,302,Partial,Cancelled,4405
479,48855,06/04/2020,Nunezfort,Travismouth,Luxury,Sixt,5,63,Full-to-Full,Pending,2834
479,48904,05/13/2021,Port Daniel,East Jacquelineburgh,SUV,Avis,5,381,Full-to-Full,Cancelled,5462
479,48914,07/22/2021,Benjaminview,Mikefort,Hatchback,Enterprise,2,359,Prepaid,Cancelled,3205
480,48934,12/19/2019,Zimmermanborough,East David,SUV,Hertz,5,315,Partial,Pending,4646
480,48944,02/27/2020,Kimberlychester,New Gina,SUV,Enterprise,2,77,Prepaid,Pending,1521
480,48949,04/02/2020,Nicholasfurt,Jamesville,SUV,Budget,3,375,Partial,Confirmed,5218
480,48971,09/03/2020,Lake Steven,East James,Sedan,Sixt,3,104,Prepaid,Cancelled,1578
480,48973,09/17/2020,Lisaton,South Jon,Hatchback,Budget,2,277,Partial,Pending,2562
480,48984,12/03/2020,Donaldview,South Michellemouth,Sedan,Enterprise,3,311,Full-to-Full,Cancelled,3635
481,49012,01/16/2020,South Gregoryberg,South Shaunhaven,Luxury,Avis,3,285,Partial,Cancelled,6971
481,49025,04/16/2020,South Allisonland,Destinyburgh,SUV,Hertz,2,168,Partial,Confirmed,2627
482,49098,08/20/2020,Carrollside,North Dylanbury,SUV,Avis,5,75,Full-to-Full,Cancelled,1793
482,49187,05/05/2022,New Aaronport,East Lorraine,SUV,Enterprise,4,482,Full-to-Full,Pending,6559
482,49199,07/28/2022,West Bettyview,East Shannonchester,Luxury,Budget,2,178,Full-to-Full,Confirmed,4695
483,49266,07/09/2020,Lake Ray,North Ashley,Sedan,Hertz,2,498,Partial,Confirmed,5448
483,49333,10/21/2021,Pooleport,Morseport,Sedan,Sixt,1,412,Partial,Confirmed,4523
483,49337,11/18/2021,New Robertshire,Andersontown,Luxury,Enterprise,2,289,Full-to-Full,Pending,6898
483,49386,10/27/2022,Emilychester,West Lisaborough,Sedan,Budget,3,83,Prepaid,Pending,1377
483,49407,03/23/2023,Amandachester,East William,Luxury,Avis,5,372,Partial,Cancelled,9019
484,49428,11/14/2019,Catherineton,East Heidi,Luxury,Hertz,2,208,Partial,Cancelled,5273
484,49435,01/02/2020,Tammyburgh,Cathyshire,SUV,Hertz,4,270,Prepaid,Confirmed,4022
485,49525,01/16/2020,Aaronborough,Micheleborough,Luxury,Avis,1,357,Full-to-Full,Confirmed,8101
485,49545,06/04/2020,Michaelland,Christinabury,Sedan,Hertz,1,128,Partial,Pending,1685
485,49553,07/30/2020,South Arthurbury,West Sandrabury,Luxury,Sixt,2,89,Full-to-Full,Pending,2916
485,49572,12/10/2020,Port Caleb,Port Garrettmouth,Hatchback,Avis,3,266,Full-to-Full,Pending,2526
485,49580,02/04/2021,Scottburgh,Livingstonmouth,SUV,Budget,4,184,Full-to-Full,Confirmed,3013
485,49603,07/15/2021,South Aimeefort,North Toddtown,Luxury,Enterprise,1,326,Partial,Confirmed,7515
485,49610,09/02/2021,Lake Michelleview,Leebury,SUV,Avis,1,345,Prepaid,Confirmed,4652
485,49612,09/16/2021,Maynardberg,North Lindsey,SUV,Sixt,1,267,Full-to-Full,Pending,3709
486,49674,12/05/2019,Terryhaven,West David,SUV,Avis,5,265,Full-to-Full,Cancelled,4050
486,49766,09/09/2021,Lake Autumnport,Josephview,SUV,Hertz,3,382,Partial,Confirmed,5300
486,49838,01/26/2023,West Anthony,Port Tonyview,Luxury,Enterprise,1,246,Partial,Pending,5887
487,49981,02/24/2022,Port Thomasville,Danielport,Luxury,Enterprise,2,81,Prepaid,Pending,2760
488,50031,03/19/2020,Boydbury,North Ronnie,SUV,Avis,4,165,Full-to-Full,Cancelled,2768
488,50054,08/27/2020,Port Matthewborough,Gonzalezfort,SUV,Budget,3,335,Full-to-Full,Cancelled,4708
488,50081,03/04/2021,Suarezhaven,Johnathanview,Sedan,Hertz,4,105,Prepaid,Cancelled,1660
488,50082,03/11/2021,East Juliamouth,West Edwardfort,Luxury,Budget,2,372,Full-to-Full,Pending,8557
488,50086,04/08/2021,Woodsville,Port Jessicaside,SUV,Sixt,4,229,Prepaid,Cancelled,3525
488,50103,08/05/2021,Port Chasechester,Kerrfurt,SUV,Avis,4,62,Full-to-Full,Pending,1515
490,50221,01/16/2020,Adamshaven,Lake Nicholas,Luxury,Enterprise,1,169,Prepaid,Confirmed,4376
490,50231,03/26/2020,Richardmouth,New Ryan,Hatchback,Hertz,1,376,Partial,Confirmed,3302
490,50249,07/30/2020,Jasonport,Michaelburgh,Sedan,Budget,3,221,Partial,Confirmed,2743
490,50354,08/04/2022,Blairfort,Port Peter,Sedan,Enterprise,5,144,Prepaid,Cancelled,2135
491,50442,04/08/2021,East Stephaniemouth,New Andrewtown,SUV,Avis,1,207,Prepaid,Pending,2986
491,50464,09/09/2021,New Michaelfurt,Reyeschester,SUV,Hertz,3,180,Full-to-Full,Cancelled,2869
491,50500,05/19/2022,Port Joel,Hansenborough,Luxury,Hertz,1,258,Partial,Pending,6133
491,50508,07/14/2022,South Katherine,East David,SUV,Budget,5,415,Prepaid,Cancelled,5844
492,50579,07/16/2020,Clarkville,Teresaside,SUV,Sixt,3,179,Prepaid,Confirmed,2842
492,50612,03/04/2021,East Rickeytown,Thompsonton,SUV,Hertz,1,442,Full-to-Full,Confirmed,5829
492,50644,10/14/2021,New Williamburgh,West Kennethborough,SUV,Hertz,3,87,Partial,Pending,1763
492,50645,10/21/2021,Michaelhaven,Port Nicholas,Luxury,Avis,3,295,Full-to-Full,Cancelled,7189
492,50654,12/23/2021,New Jeffery,Juliafurt,Luxury,Budget,3,350,Prepaid,Cancelled,8261
493,50778,06/10/2021,Bellton,East Latoyamouth,Luxury,Enterprise,5,100,Full-to-Full,Pending,3574
494,50846,10/17/2019,South Gary,West Alex,Luxury,Hertz,2,329,Prepaid,Pending,7695
496,50935,07/09/2020,North Cheryl,North Stevestad,Hatchback,Sixt,1,248,Full-to-Full,Cancelled,2268
497,50955,10/31/2019,Hendersonton,Jamestown,SUV,Enterprise,2,98,Full-to-Full,Confirmed,1771
497,51027,03/18/2021,Jessicaland,South Erichaven,Luxury,Enterprise,4,376,Partial,Cancelled,8952
497,51029,04/01/2021,Hannahborough,East Jon,Luxury,Hertz,1,255,Partial,Pending,6069
497,51070,01/13/2022,East Jerry,North Amanda,Sedan,Sixt,5,368,Prepaid,Confirmed,4346
497,51092,06/16/2022,Lake Thomasburgh,Port Stephanie,SUV,Sixt,2,251,Prepaid,Pending,3603
498,51180,01/07/2021,Jamesstad,Port Nathanville,Luxury,Avis,3,225,Partial,Pending,5773
499,51267,11/05/2020,North Davidside,South Elizabeth,Luxury,Hertz,4,212,Prepaid,Confirmed,5664
499,51307,08/12/2021,Maldonadoport,New Christinafurt,Sedan,Hertz,5,131,Partial,Confirmed,2004
500,51335,10/24/2019,Jennifertown,North Robert,Sedan,Sixt,4,106,Partial,Cancelled,1674
500,51452,01/20/2022,Maciasburgh,Scottfort,Hatchback,Avis,1,489,Prepaid,Confirmed,4183
500,51480,08/04/2022,Leonardland,Nathanborough,SUV,Enterprise,4,195,Full-to-Full,Pending,3116
500,51482,08/18/2022,Lake Sarah,Glenfurt,Sedan,Avis,4,180,Full-to-Full,Confirmed,2403
501,51502,11/07/2019,South Arthur,North Paulchester,Luxury,Hertz,1,397,Partial,Pending,8909
501,51522,03/26/2020,South Erik,Westland,Hatchback,Avis,3,364,Partial,Confirmed,3288
501,51529,05/14/2020,West Robert,Melanieville,Hatchback,Sixt,1,359,Prepaid,Cancelled,3150
502,51633,03/26/2020,Wesleyton,Adamsfort,Hatchback,Avis,2,272,Full-to-Full,Pending,2515
502,51637,04/23/2020,Amberport,Lake Ryanberg,Luxury,Hertz,1,322,Full-to-Full,Pending,7400
502,51665,11/05/2020,New Joshuaville,Hamptonview,Luxury,Avis,3,166,Partial,Confirmed,4585
502,51723,12/16/2021,Port Paultown,Patriciamouth,SUV,Avis,1,399,Full-to-Full,Confirmed,5288
502,51743,05/05/2022,Port Nathanside,Lake Davidmouth,Sedan,Hertz,4,141,Full-to-Full,Confirmed,2011
503,51833,10/29/2020,Jacobview,Port Andrea,Hatchback,Avis,2,92,Full-to-Full,Cancelled,1061
503,51844,01/14/2021,Christineshire,Davisshire,Hatchback,Sixt,2,226,Full-to-Full,Confirmed,2121
504,51868,11/21/2019,Samuelmouth,Lake Tamarachester,SUV,Enterprise,4,287,Prepaid,Pending,4221
504,51893,05/14/2020,Danielhaven,Wileymouth,Hatchback,Sixt,5,113,Prepaid,Pending,1399
504,51945,05/13/2021,East Tony,Natalieburgh,Sedan,Hertz,5,483,Prepaid,Pending,5522
504,51999,05/26/2022,Perezland,Billland,Sedan,Avis,4,70,Full-to-Full,Pending,1323
504,52029,12/22/2022,East Timothy,East Jacob,Luxury,Budget,4,496,Partial,Confirmed,11356
504,52033,01/19/2023,Rodriguezburgh,Jenniferburgh,SUV,Enterprise,4,207,Prepaid,Confirmed,3256
505,52059,11/28/2019,North Kelsey,Goodwinville,Hatchback,Enterprise,4,414,Partial,Confirmed,3737
505,52147,08/05/2021,Perezmouth,Nancyberg,Hatchback,Hertz,2,214,Prepaid,Pending,2025
506,52203,10/03/2019,New Charlesshire,Bowenside,Luxury,Avis,1,195,Full-to-Full,Cancelled,4873
506,52208,11/07/2019,Samanthafurt,Clarkmouth,Sedan,Budget,5,446,Prepaid,Cancelled,5139
506,52226,03/12/2020,Aaronside,North Jeremiah,SUV,Budget,1,73,Prepaid,Cancelled,1416
507,52260,04/30/2020,West Carolyn,Maxwellhaven,SUV,Budget,2,256,Full-to-Full,Cancelled,3678
507,52261,05/07/2020,Brandyburgh,South Carlosbury,SUV,Avis,5,337,Full-to-Full,Pending,4932
507,52292,12/10/2020,Ramosberg,Phillipston,Hatchback,Hertz,4,361,Partial,Cancelled,3305
507,52302,02/18/2021,West Edwardland,East Davidfurt,Hatchback,Hertz,5,298,Partial,Confirmed,2844
508,52371,11/28/2019,West Tonychester,South Jeff,Luxury,Sixt,2,404,Prepaid,Confirmed,9194
509,52434,07/30/2020,Annehaven,Geraldland,Sedan,Sixt,1,353,Full-to-Full,Cancelled,3910
509,52466,03/11/2021,Vincentstad,East Derekberg,Hatchback,Hertz,1,374,Full-to-Full,Pending,3290
509,52475,05/13/2021,Sarahstad,Myersmouth,Sedan,Sixt,4,111,Prepaid,Pending,1721
511,52695,04/16/2020,New Tinamouth,Millertown,Luxury,Budget,4,244,Full-to-Full,Cancelled,6305
511,52697,04/30/2020,New Louisville,Lake Jessica,Sedan,Avis,1,112,Partial,Pending,1529
511,52739,02/18/2021,North Paulview,North Danny,SUV,Enterprise,4,469,Full-to-Full,Confirmed,6426
511,52743,03/18/2021,Gabrielfort,Shafferstad,Luxury,Hertz,5,66,Partial,Confirmed,2910
511,52748,04/22/2021,Scottshire,Vargasport,SUV,Avis,2,473,Partial,Cancelled,6278
511,52770,09/23/2021,East Donborough,Port Jacob,SUV,Hertz,2,489,Prepaid,Cancelled,6473
512,52840,06/11/2020,Greenburgh,South Andrew,Sedan,Enterprise,1,212,Partial,Pending,2503
512,52845,07/16/2020,South Michelle,Garciaton,Sedan,Enterprise,3,170,Prepaid,Confirmed,2240
512,52881,03/25/2021,South Matthew,South Michaeltown,Sedan,Sixt,2,209,Prepaid,Cancelled,2565
512,52948,07/07/2022,West Garrettville,West Williamchester,Hatchback,Enterprise,4,482,Prepaid,Confirmed,4303
512,52956,09/01/2022,East Michael,North Daniel,Sedan,Budget,1,286,Partial,Pending,3250
512,52961,10/06/2022,Kristinborough,New Marilynland,Sedan,Enterprise,1,477,Prepaid,Cancelled,5180
513,53017,04/02/2020,Taylorland,Thomasfort,Sedan,Sixt,5,283,Partial,Confirmed,3523
513,53018,04/09/2020,South Ashley,Heatherfurt,Sedan,Sixt,2,472,Prepaid,Confirmed,5199
514,53172,12/09/2021,North Kimberlyview,Sharonburgh,Hatchback,Sixt,2,200,Partial,Pending,1934
514,53201,06/30/2022,Kellyfurt,Valerieborough,SUV,Avis,2,363,Prepaid,Pending,4982
514,53202,07/07/2022,East Juliebury,West Tony,SUV,Sixt,5,462,Partial,Cancelled,6441
514,53206,08/04/2022,New Amyburgh,South Alec,Hatchback,Avis,3,222,Partial,Pending,2160
514,53218,10/27/2022,North Lynn,North Julie,SUV,Avis,3,219,Prepaid,Confirmed,3324
515,53262,07/23/2020,Moralesville,Sanderstown,Hatchback,Sixt,1,331,Full-to-Full,Confirmed,2920
515,53267,08/27/2020,Carriebury,Solisshire,Hatchback,Enterprise,3,373,Partial,Confirmed,3344
516,53351,09/24/2020,Padillaton,Port Sherry,Luxury,Sixt,2,91,Prepaid,Cancelled,2942
516,53364,12/24/2020,Port Karen,North Jeffrey,SUV,Hertz,2,129,Prepaid,Cancelled,2155
516,53393,07/15/2021,New Edward,New Karen,Sedan,Budget,3,255,Prepaid,Cancelled,3108
516,53467,12/15/2022,South Marialand,North Vincentmouth,SUV,Avis,5,104,Prepaid,Confirmed,2114
517,53477,11/07/2019,Jacobstad,Roberttown,SUV,Enterprise,1,379,Full-to-Full,Cancelled,5067
517,53497,03/26/2020,Kimberlyland,South Seanhaven,Luxury,Sixt,4,357,Partial,Pending,8588
517,53536,12/24/2020,Stephanieside,North Amy,SUV,Avis,3,456,Partial,Cancelled,6190
517,53561,06/17/2021,Brucehaven,Lake James,Hatchback,Enterprise,1,499,Prepaid,Cancelled,4288
517,53573,09/09/2021,Cynthiaton,Rhondaton,Hatchback,Sixt,2,234,Full-to-Full,Confirmed,2215
517,53588,12/23/2021,Dukeshire,Port Daniel,Luxury,Hertz,3,93,Partial,Confirmed,3131
518,53636,10/31/2019,North Williamfurt,Loriborough,Hatchback,Avis,4,131,Partial,Pending,1479
518,53641,12/05/2019,Walkerville,Davidside,Luxury,Budget,2,153,Prepaid,Confirmed,4200
518,53663,05/07/2020,South Samuelburgh,Cainside,Sedan,Budget,1,446,Full-to-Full,Cancelled,4870
518,53673,07/16/2020,Port Holly,Lake Brittney,Hatchback,Sixt,3,438,Partial,Confirmed,3867
518,53675,07/30/2020,Christineshire,Lake Elizabeth,SUV,Enterprise,5,228,Partial,Confirmed,3605
519,53685,10/10/2019,Gallegosside,New Garymouth,Sedan,Hertz,1,486,Full-to-Full,Cancelled,5280
519,53697,01/02/2020,New Ginafurt,North Ryan,SUV,Avis,1,146,Prepaid,Pending,2273
519,53700,01/23/2020,Millerside,Bowmanfort,Luxury,Sixt,1,131,Partial,Confirmed,3592
519,53717,05/21/2020,Longview,Marshallberg,Luxury,Sixt,4,205,Full-to-Full,Cancelled,5544
519,53719,06/04/2020,Ramosbury,South Adamside,Luxury,Enterprise,1,181,Partial,Confirmed,4617
519,53742,11/12/2020,Richardfort,Boyerside,Hatchback,Sixt,1,496,Partial,Pending,4239
519,53750,01/07/2021,North Stephaniebury,New Angelamouth,SUV,Enterprise,5,91,Full-to-Full,Confirmed,1972
519,53751,01/14/2021,Longside,East Davidfort,SUV,Hertz,1,329,Full-to-Full,Pending,4477
521,53840,03/18/2021,New Jonathanview,Lake Christian,Sedan,Enterprise,4,184,Full-to-Full,Confirmed,2442
521,53857,07/15/2021,Kellyview,Kimberlychester,SUV,Hertz,5,424,Prepaid,Confirmed,5966
521,53858,07/22/2021,Kimberlystad,Lake Carol,Luxury,Hertz,2,353,Prepaid,Pending,8188
521,53898,04/28/2022,Anthonyfurt,Michelleburgh,Hatchback,Avis,1,341,Prepaid,Cancelled,3024
522,53965,04/23/2020,New Amanda,North Barbara,Luxury,Hertz,1,153,Prepaid,Confirmed,4055
522,53966,04/30/2020,South Jamesburgh,South Troy,Luxury,Budget,1,485,Full-to-Full,Confirmed,10674
522,54010,03/04/2021,East Gabriel,Lake Lindsey,SUV,Enterprise,2,322,Full-to-Full,Confirmed,4490
523,54045,05/14/2020,West Jennifer,Anthonychester,Luxury,Budget,4,75,Full-to-Full,Confirmed,2915
523,54053,07/09/2020,West Ana,Pamelahaven,SUV,Sixt,2,51,Full-to-Full,Confirmed,1208
523,54069,10/29/2020,East Rachelside,Lake Isabellaton,Sedan,Hertz,5,268,Full-to-Full,Confirmed,3347
523,54072,11/19/2020,Kellyborough,Quinnfort,Luxury,Hertz,4,259,Partial,Cancelled,6599
523,54081,01/21/2021,Lake Philiphaven,East Angelaview,SUV,Budget,3,284,Prepaid,Confirmed,4116
523,54086,02/25/2021,West Dana,Cantuchester,SUV,Sixt,3,421,Partial,Pending,5761
525,54162,04/16/2020,Ryanhaven,Williamshaven,Hatchback,Sixt,1,421,Partial,Pending,3660
525,54213,04/08/2021,West Amychester,North Markville,Hatchback,Budget,2,423,Full-to-Full,Pending,3726
525,54239,10/07/2021,Catherineside,East Melanieborough,Hatchback,Hertz,2,498,Full-to-Full,Cancelled,4320
525,54250,12/23/2021,Westmouth,Brownville,SUV,Enterprise,4,473,Prepaid,Cancelled,6450
525,54251,12/30/2021,Morriston,Joanton,Luxury,Enterprise,3,129,Full-to-Full,Confirmed,3871
525,54262,03/17/2022,South Richard,Trevinomouth,Hatchback,Sixt,5,305,Prepaid,Confirmed,2939
529,54367,08/20/2020,Justinberg,Bobbytown,Sedan,Budget,1,270,Partial,Cancelled,3098
529,54380,11/19/2020,South Davidburgh,Samanthafurt,Luxury,Sixt,2,50,Partial,Cancelled,2150
531,54424,10/31/2019,Josephchester,North Lynn,Sedan,Sixt,4,60,Prepaid,Confirmed,1202
531,54428,11/28/2019,Moorefort,Port Tina,Sedan,Budget,1,357,Prepaid,Cancelled,3984
532,54431,10/03/2019,North Shane,Deborahbury,Sedan,Sixt,3,313,Partial,Confirmed,3651
532,54480,09/10/2020,Colemanfort,New Joel,Luxury,Avis,5,451,Partial,Cancelled,10619
532,54491,11/26/2020,West Jasonburgh,Fergusonmouth,Hatchback,Budget,2,388,Prepaid,Cancelled,3417
532,54536,10/07/2021,Marthachester,East Rebeccamouth,Sedan,Budget,3,370,Partial,Pending,4237
533,54580,02/27/2020,Port Donaldstad,Knightmouth,Hatchback,Budget,3,478,Full-to-Full,Pending,4208
533,54588,04/23/2020,North Ashleystad,North Danielle,Luxury,Sixt,2,114,Partial,Cancelled,3422
533,54638,04/08/2021,Lake William,Tommytown,Luxury,Budget,3,445,Prepaid,Confirmed,10189
533,54721,11/10/2022,Danaburgh,Browntown,Luxury,Enterprise,5,233,Full-to-Full,Cancelled,6255
533,54726,12/15/2022,Lake Luisland,Lake Jamesstad,Hatchback,Hertz,3,66,Partial,Confirmed,915
534,54829,08/26/2021,Karenville,Ericmouth,Sedan,Sixt,1,124,Partial,Confirmed,1643
536,54926,10/24/2019,Bryanberg,West James,Sedan,Hertz,1,143,Partial,Pending,1833
537,54967,12/26/2019,Jesusfort,North Jill,Hatchback,Budget,2,61,Prepaid,Confirmed,827
537,55001,08/20/2020,North Christopherview,Russochester,Sedan,Hertz,2,313,Full-to-Full,Pending,3596
537,55013,11/12/2020,Lake Ashleyton,Port Sarah,Sedan,Enterprise,4,303,Partial,Cancelled,3632
537,55015,11/26/2020,Katherineland,East Kevinstad,SUV,Sixt,3,230,Prepaid,Confirmed,3469
538,55069,04/09/2020,Robertmouth,East Sharonland,Hatchback,Avis,5,354,Full-to-Full,Cancelled,3298
538,55076,05/28/2020,North Tabitha,Walshburgh,Sedan,Enterprise,2,142,Full-to-Full,Cancelled,1898
538,55104,12/10/2020,New Timothy,Marcusville,SUV,Sixt,4,269,Full-to-Full,Pending,4028
539,55147,06/25/2020,East Laurenchester,Port Eduardo,Sedan,Enterprise,2,50,Partial,Confirmed,961
540,55260,02/06/2020,South Julie,South Jeanne,Luxury,Sixt,3,57,Prepaid,Pending,2400
541,55424,02/13/2020,Starkhaven,Ashleyhaven,Luxury,Avis,1,273,Prepaid,Pending,6431
541,55448,07/30/2020,East Kristinview,Tamaratown,Hatchback,Hertz,4,394,Full-to-Full,Cancelled,3563
541,55450,08/13/2020,Barnesshire,Port Anthonybury,Hatchback,Hertz,3,306,Full-to-Full,Pending,2834
541,55481,03/18/2021,Garciaview,East Melissa,SUV,Budget,3,63,Partial,Confirmed,1472
541,55486,04/22/2021,North Justin,New Alyssa,SUV,Hertz,1,267,Partial,Confirmed,3734
541,55521,12/23/2021,North Patricia,Brandyborough,SUV,Enterprise,3,111,Full-to-Full,Cancelled,2028
542,55635,04/22/2021,South Michael,Brownburgh,SUV,Hertz,1,481,Full-to-Full,Cancelled,6301
542,55643,06/17/2021,Julieview,North Derek,SUV,Hertz,3,311,Full-to-Full,Pending,4447
543,55668,11/07/2019,North Erin,Morgantown,Hatchback,Enterprise,2,484,Partial,Pending,4215
543,55727,12/24/2020,New Brianport,East Rebeccaland,Luxury,Avis,1,477,Partial,Confirmed,10540
543,55741,04/01/2021,Dakotaland,East Tonya,Hatchback,Avis,1,464,Full-to-Full,Confirmed,3975
544,55778,06/04/2020,New Dana,East Patricia,Sedan,Avis,5,81,Partial,Confirmed,1484
544,55785,07/23/2020,West Georgeville,Port Lesliemouth,Luxury,Hertz,1,320,Partial,Cancelled,7365
544,55871,03/17/2022,South Mckenziebury,New Justin,Hatchback,Budget,3,113,Full-to-Full,Cancelled,1298
544,55894,08/25/2022,North Hannah,Joshualand,Luxury,Sixt,1,158,Prepaid,Confirmed,4154
544,55900,10/06/2022,Schmidtview,Michaelton,Hatchback,Avis,5,321,Partial,Confirmed,3051
544,55904,11/03/2022,South Emilymouth,New Vanessatown,Luxury,Hertz,3,227,Full-to-Full,Confirmed,5812
544,55921,03/02/2023,Lake Brad,Lake Pamelahaven,Hatchback,Hertz,4,348,Full-to-Full,Confirmed,3208
544,55932,05/18/2023,Breannaland,Tatemouth,Hatchback,Avis,2,141,Prepaid,Confirmed,1451
545,55982,07/23/2020,Lake Garyville,Brianside,Luxury,Hertz,1,250,Partial,Confirmed,5971
545,56030,06/24/2021,Port Stacey,East Kathleen,Sedan,Budget,3,72,Partial,Pending,1248
545,56045,10/07/2021,Zacharychester,South Kaylee,Hatchback,Sixt,5,158,Full-to-Full,Cancelled,1755
545,56117,02/23/2023,North Christopher,Jenniferton,SUV,Sixt,1,152,Full-to-Full,Confirmed,2358
546,56136,09/26/2019,Michaelstad,Sweeneyside,Hatchback,Enterprise,4,136,Prepaid,Confirmed,1534
549,56363,04/16/2020,Stephanieland,Lake Steven,SUV,Sixt,2,335,Full-to-Full,Pending,4632
549,56367,05/14/2020,Lake Darrylhaven,Christopherhaven,Luxury,Hertz,4,322,Partial,Pending,7867
549,56402,01/14/2021,Lake Jasonstad,South Steven,Hatchback,Budget,3,304,Prepaid,Confirmed,2828
549,56417,04/29/2021,South Laurastad,Cainville,Hatchback,Enterprise,5,319,Full-to-Full,Cancelled,3021
549,56426,07/01/2021,Sarahland,Stewartland,SUV,Budget,5,488,Full-to-Full,Cancelled,6746
549,56427,07/08/2021,New Christopher,South Timhaven,Sedan,Budget,3,478,Partial,Pending,5340
549,56435,09/02/2021,North Jessica,Spencerburgh,Sedan,Budget,1,363,Prepaid,Confirmed,4038
551,56555,06/04/2020,Port Ashley,Erikaville,Sedan,Avis,3,424,Prepaid,Pending,4799
